,link,size,filing_date,year,cik,conformed_name
4256,https://www.sec.gov/Archives/edgar/data/1166126/000116612619000032/0001166126-19-000032-index.htm,506 KB,2019-05-31,2019,0001166126,J C PENNEY CO INC
4262,https://www.sec.gov/Archives/edgar/data/1739445/000173944519000104/0001739445-19-000104-index.htm,95 KB,2019-05-24,2019,0001739445,"Arcosa, Inc."
4263,https://www.sec.gov/Archives/edgar/data/1718512/000171851219000020/0001718512-19-000020-index.htm,148 KB,2019-05-31,2019,0001718512,Gates Industrial Corp plc
4264,https://www.sec.gov/Archives/edgar/data/320193/000119312519041571/0001193125-19-041571-index.htm,585 KB,2019-02-15,2019,0000320193,Apple Inc.
4270,https://www.sec.gov/Archives/edgar/data/1091883/000109188319000043/0001091883-19-000043-index.htm,516 KB,2019-05-31,2019,0001091883,CIRCOR INTERNATIONAL INC
4276,https://www.sec.gov/Archives/edgar/data/65270/000006527019000008/0000065270-19-000008-index.htm,533 KB,2019-05-31,2019,0000065270,METHODE ELECTRONICS INC
4286,https://www.sec.gov/Archives/edgar/data/1411207/000119312519162854/0001193125-19-162854-index.htm,128 KB,2019-05-31,2019,0001411207,Allison Transmission Holdings Inc
4292,https://www.sec.gov/Archives/edgar/data/8868/000000886819000033/0000008868-19-000033-index.htm,52 KB,2019-05-31,2019,0000008868,AVON PRODUCTS INC
4298,https://www.sec.gov/Archives/edgar/data/1493594/000149359419000029/0001493594-19-000029-index.htm,74 KB,2019-05-29,2019,0001493594,"MACOM Technology Solutions Holdings, Inc."
4304,https://www.sec.gov/Archives/edgar/data/1537054/000119312519161761/0001193125-19-161761-index.htm,26 KB,2019-05-31,2019,0001537054,Gogo Inc.
4309,https://www.sec.gov/Archives/edgar/data/1000229/000100022919000058/0001000229-19-000058-index.htm,27 KB,2019-05-28,2019,0001000229,CORE LABORATORIES N V
4315,https://www.sec.gov/Archives/edgar/data/896156/000143774919011151/0001437749-19-011151-index.htm,33 KB,2019-05-31,2019,0000896156,ETHAN ALLEN INTERIORS INC
4321,https://www.sec.gov/Archives/edgar/data/859163/000143774919010945/0001437749-19-010945-index.htm,229 KB,2019-05-29,2019,0000859163,AVX Corp
4328,https://www.sec.gov/Archives/edgar/data/912767/000155837019005425/0001558370-19-005425-index.htm,721 KB,2019-05-31,2019,0000912767,UNIVERSAL FOREST PRODUCTS INC
4334,https://www.sec.gov/Archives/edgar/data/1660690/000166069019000087/0001660690-19-000087-index.htm,106 KB,2019-05-31,2019,0001660690,"Versum Materials, Inc."
4337,https://www.sec.gov/Archives/edgar/data/817720/000119312519161254/0001193125-19-161254-index.htm,116 KB,2019-05-30,2019,0000817720,SYNAPTICS Inc
4343,https://www.sec.gov/Archives/edgar/data/1011570/000101157019000022/0001011570-19-000022-index.htm,441 KB,2019-05-31,2019,0001011570,KNOLL INC
4349,https://www.sec.gov/Archives/edgar/data/1122411/000095010319007218/0000950103-19-007218-index.htm,429 KB,2019-05-31,2019,0001122411,"ASE Technology Holding Co., Ltd."
4355,https://www.sec.gov/Archives/edgar/data/1067701/000119312519162892/0001193125-19-162892-index.htm,35 KB,2019-05-31,2019,0001067701,"UNITED RENTALS, INC."
4367,https://www.sec.gov/Archives/edgar/data/896841/000089684119000114/0000896841-19-000114-index.htm,303 KB,2019-05-31,2019,0000896841,"AVID TECHNOLOGY, INC."
4372,https://www.sec.gov/Archives/edgar/data/1158114/000168316819001744/0001683168-19-001744-index.htm,205 KB,2019-05-29,2019,0001158114,"APPLIED OPTOELECTRONICS, INC."
4377,https://www.sec.gov/Archives/edgar/data/920371/000092037119000066/0000920371-19-000066-index.htm,28 KB,2019-05-20,2019,0000920371,"Simpson Manufacturing Co., Inc."
4383,https://www.sec.gov/Archives/edgar/data/6955/000000695519000018/0000006955-19-000018-index.htm,122 KB,2019-05-29,2019,0000006955,ACTUANT CORP
4394,https://www.sec.gov/Archives/edgar/data/58492/000119312519147573/0001193125-19-147573-index.htm,100 KB,2019-05-15,2019,0000058492,LEGGETT & PLATT INC
4400,https://www.sec.gov/Archives/edgar/data/1065696/000106569619000041/0001065696-19-000041-index.htm,787 KB,2019-05-29,2019,0001065696,LKQ CORP
4406,https://www.sec.gov/Archives/edgar/data/10329/000143774919011101/0001437749-19-011101-index.htm,25 KB,2019-05-31,2019,0000010329,BASSETT FURNITURE INDUSTRIES INC
4412,https://www.sec.gov/Archives/edgar/data/728387/000143774919009513/0001437749-19-009513-index.htm,17 KB,2019-05-10,2019,0000728387,"Isoray, Inc."
4418,https://www.sec.gov/Archives/edgar/data/946936/000117494719000736/0001174947-19-000736-index.htm,31 KB,2019-05-29,2019,0000946936,DESWELL INDUSTRIES INC
4424,https://www.sec.gov/Archives/edgar/data/1488917/000089710119000552/0000897101-19-000552-index.htm,305 KB,2019-05-31,2019,0001488917,"Electromed, Inc."
4433,https://www.sec.gov/Archives/edgar/data/1076930/000156459019021099/0001564590-19-021099-index.htm,538 KB,2019-05-31,2019,0001076930,NOVANTA INC
4439,https://www.sec.gov/Archives/edgar/data/897077/000089707719000111/0000897077-19-000111-index.htm,59 KB,2019-05-31,2019,0000897077,ALAMO GROUP INC
4454,https://www.sec.gov/Archives/edgar/data/1306830/000130683019000144/0001306830-19-000144-index.htm,62 KB,2019-05-30,2019,0001306830,Celanese Corp
4464,https://www.sec.gov/Archives/edgar/data/1190723/000117184319003642/0001171843-19-003642-index.htm,35 KB,2019-05-28,2019,0001190723,TENARIS SA
4470,https://www.sec.gov/Archives/edgar/data/886346/000088634619000089/0000886346-19-000089-index.htm,44 KB,2019-05-29,2019,0000886346,KADANT INC
4476,https://www.sec.gov/Archives/edgar/data/106532/000114420419028603/0001144204-19-028603-index.htm,18 KB,2019-05-29,2019,0000106532,WEYCO GROUP INC
4480,https://www.sec.gov/Archives/edgar/data/742278/000114420419029207/0001144204-19-029207-index.htm,48 KB,2019-05-31,2019,0000742278,RPC INC
4491,https://www.sec.gov/Archives/edgar/data/863436/000086343619000018/0000863436-19-000018-index.htm,44 KB,2019-06-03,2019,0000863436,BENCHMARK ELECTRONICS INC
4497,https://www.sec.gov/Archives/edgar/data/1078075/000119312519162834/0001193125-19-162834-index.htm,68 KB,2019-05-31,2019,0001078075,NETSCOUT SYSTEMS INC
4503,https://www.sec.gov/Archives/edgar/data/1320461/000132046119000033/0001320461-19-000033-index.htm,92 KB,2019-05-31,2019,0001320461,Cooper-Standard Holdings Inc.
4509,https://www.sec.gov/Archives/edgar/data/792987/000079298719000028/0000792987-19-000028-index.htm,408 KB,2019-05-23,2019,0000792987,ASTEC INDUSTRIES INC
4518,https://www.sec.gov/Archives/edgar/data/1385157/000110465919032996/0001104659-19-032996-index.htm,1 MB,2019-05-31,2019,0001385157,TE Connectivity Ltd.
4529,https://www.sec.gov/Archives/edgar/data/1372414/000137241419000023/0001372414-19-000023-index.htm,33 KB,2019-03-22,2019,0001372414,"AEROHIVE NETWORKS, INC"
4533,https://www.sec.gov/Archives/edgar/data/1674335/000167433519000057/0001674335-19-000057-index.htm,93 KB,2019-05-30,2019,0001674335,"JELD-WEN Holding, Inc."
4534,https://www.sec.gov/Archives/edgar/data/80035/000114420419027216/0001144204-19-027216-index.htm,37 KB,2019-05-20,2019,0000080035,PREFORMED LINE PRODUCTS CO
4540,https://www.sec.gov/Archives/edgar/data/717605/000093041319001785/0000930413-19-001785-index.htm,44 KB,2019-05-31,2019,0000717605,HEXCEL CORP /DE/
4545,https://www.sec.gov/Archives/edgar/data/1018840/000101884019000024/0001018840-19-000024-index.htm,104 KB,2019-05-15,2019,0001018840,ABERCROMBIE & FITCH CO /DE/
4551,https://www.sec.gov/Archives/edgar/data/874710/000114420419028530/0001144204-19-028530-index.htm,19 KB,2019-05-29,2019,0000874710,ALLIED HEALTHCARE PRODUCTS INC
4557,https://www.sec.gov/Archives/edgar/data/1104657/000110465719000065/0001104657-19-000065-index.htm,490 KB,2019-05-31,2019,0001104657,MATERION Corp
4563,https://www.sec.gov/Archives/edgar/data/1094739/000109473919000023/0001094739-19-000023-index.htm,544 KB,2019-05-31,2019,0001094739,FINISAR CORP
4569,https://www.sec.gov/Archives/edgar/data/1000228/000100022819000035/0001000228-19-000035-index.htm,32 KB,2019-05-28,2019,0001000228,HENRY SCHEIN INC
4575,https://www.sec.gov/Archives/edgar/data/65770/000119312519159597/0001193125-19-159597-index.htm,16 KB,2019-05-29,2019,0000065770,"MICROVISION, INC."
4581,https://www.sec.gov/Archives/edgar/data/1607962/000121390019009754/0001213900-19-009754-index.htm,467 KB,2019-05-30,2019,0001607962,ReWalk Robotics Ltd.
4584,https://www.sec.gov/Archives/edgar/data/24491/000002449119000020/0000024491-19-000020-index.htm,38 KB,2019-05-23,2019,0000024491,COOPER TIRE & RUBBER CO
4593,https://www.sec.gov/Archives/edgar/data/80172/000089710119000549/0000897101-19-000549-index.htm,26 KB,2019-05-30,2019,0000080172,NATIONAL PRESTO INDUSTRIES INC
4599,https://www.sec.gov/Archives/edgar/data/1039399/000095010319007083/0000950103-19-007083-index.htm,56 KB,2019-05-30,2019,0001039399,FORMFACTOR INC
4608,https://www.sec.gov/Archives/edgar/data/772406/000077240619000012/0000772406-19-000012-index.htm,594 KB,2019-05-31,2019,0000772406,"CIRRUS LOGIC, INC."
4614,https://www.sec.gov/Archives/edgar/data/1438423/000119312519162883/0001193125-19-162883-index.htm,47 KB,2019-05-31,2019,0001438423,EVERSPIN TECHNOLOGIES INC
4615,https://www.sec.gov/Archives/edgar/data/37472/000089710119000554/0000897101-19-000554-index.htm,26 KB,2019-05-31,2019,0000037472,FLEXSTEEL INDUSTRIES INC
4630,https://www.sec.gov/Archives/edgar/data/1096752/000109675219000023/0001096752-19-000023-index.htm,107 KB,2019-05-31,2019,0001096752,EDGEWELL PERSONAL CARE Co
4636,https://www.sec.gov/Archives/edgar/data/1060822/000119312519144266/0001193125-19-144266-index.htm,43 KB,2019-05-10,2019,0001060822,CARTERS INC
4642,https://www.sec.gov/Archives/edgar/data/1699150/000114036119009841/0001140361-19-009841-index.htm,52 KB,2019-05-28,2019,0001699150,"GARDNER DENVER HOLDINGS, INC."
4643,https://www.sec.gov/Archives/edgar/data/216085/000021608519000016/0000216085-19-000016-index.htm,230 KB,2019-05-29,2019,0000216085,HAVERTY FURNITURE COMPANIES INC
4648,https://www.sec.gov/Archives/edgar/data/106040/000119312519162781/0001193125-19-162781-index.htm,297 KB,2019-05-31,2019,0000106040,WESTERN DIGITAL CORP
4654,https://www.sec.gov/Archives/edgar/data/355811/000035581119000025/0000355811-19-000025-index.htm,74 KB,2019-05-23,2019,0000355811,GENTEX CORP
4660,https://www.sec.gov/Archives/edgar/data/1419612/000117891319001630/0001178913-19-001630-index.htm,859 KB,2019-05-31,2019,0001419612,"SOLAREDGE TECHNOLOGIES, INC."
4664,https://www.sec.gov/Archives/edgar/data/1037868/000119312519158121/0001193125-19-158121-index.htm,223 KB,2019-05-28,2019,0001037868,AMETEK INC/
4670,https://www.sec.gov/Archives/edgar/data/711377/000119312519162660/0001193125-19-162660-index.htm,27 KB,2019-05-31,2019,0000711377,NEOGEN CORP
4676,https://www.sec.gov/Archives/edgar/data/1274494/000127449419000024/0001274494-19-000024-index.htm,751 KB,2019-05-30,2019,0001274494,"FIRST SOLAR, INC."
4682,https://www.sec.gov/Archives/edgar/data/913241/000101905619000315/0001019056-19-000315-index.htm,30 KB,2019-05-22,2019,0000913241,"STEVEN MADDEN, LTD."
4688,https://www.sec.gov/Archives/edgar/data/1163739/000110465919030328/0001104659-19-030328-index.htm,41 KB,2019-05-17,2019,0001163739,NABORS INDUSTRIES LTD
4694,https://www.sec.gov/Archives/edgar/data/91767/000009176719000036/0000091767-19-000036-index.htm,37 KB,2019-05-29,2019,0000091767,SONOCO PRODUCTS CO
4700,https://www.sec.gov/Archives/edgar/data/923120/000119312519161760/0001193125-19-161760-index.htm,33 KB,2019-05-31,2019,0000923120,GREENBRIER COMPANIES INC
4706,https://www.sec.gov/Archives/edgar/data/928876/000117891319001597/0001178913-19-001597-index.htm,100 KB,2019-05-28,2019,0000928876,TOWER SEMICONDUCTOR LTD
4712,https://www.sec.gov/Archives/edgar/data/1101215/000110121519000099/0001101215-19-000099-index.htm,22 KB,2019-05-23,2019,0001101215,ALLIANCE DATA SYSTEMS CORP
4719,https://www.sec.gov/Archives/edgar/data/89439/000008943919000050/0000089439-19-000050-index.htm,77 KB,2019-05-30,2019,0000089439,MUELLER INDUSTRIES INC
4725,https://www.sec.gov/Archives/edgar/data/48287/000004828719000101/0000048287-19-000101-index.htm,70 KB,2019-05-31,2019,0000048287,HNI CORP
4731,https://www.sec.gov/Archives/edgar/data/1069202/000119312519153706/0001193125-19-153706-index.htm,151 KB,2019-05-22,2019,0001069202,LENNOX INTERNATIONAL INC
4737,https://www.sec.gov/Archives/edgar/data/943034/000089710119000557/0000897101-19-000557-index.htm,32 KB,2019-05-31,2019,0000943034,IMAGE SENSING SYSTEMS INC
4743,https://www.sec.gov/Archives/edgar/data/73309/000119312519162357/0001193125-19-162357-index.htm,16 KB,2019-05-31,2019,0000073309,NUCOR CORP
4753,https://www.sec.gov/Archives/edgar/data/1029831/000102983119000027/0001029831-19-000027-index.htm,80 KB,2019-05-30,2019,0001029831,HILLMAN COMPANIES INC
4759,https://www.sec.gov/Archives/edgar/data/815556/000081555619000038/0000815556-19-000038-index.htm,70 KB,2019-05-16,2019,0000815556,FASTENAL CO
4765,https://www.sec.gov/Archives/edgar/data/811212/000143774919013854/0001437749-19-013854-index.htm,37 KB,2019-07-11,2019,0000811212,CESCA THERAPEUTICS INC.
4771,https://www.sec.gov/Archives/edgar/data/904851/000119312519150603/0001193125-19-150603-index.htm,19 KB,2019-05-17,2019,0000904851,YPF SOCIEDAD ANONIMA
4773,https://www.sec.gov/Archives/edgar/data/1117795/000156459019020656/0001564590-19-020656-index.htm,562 KB,2019-05-29,2019,0001117795,CHINA MOBILE LTD /ADR/
4779,https://www.sec.gov/Archives/edgar/data/30625/000119312519162453/0001193125-19-162453-index.htm,322 KB,2019-05-31,2019,0000030625,FLOWSERVE CORP
4785,https://www.sec.gov/Archives/edgar/data/1641614/000110465919032976/0001104659-19-032976-index.htm,639 KB,2019-05-31,2019,0001641614,CPI Card Group Inc.
4786,https://www.sec.gov/Archives/edgar/data/916529/000091652919000076/0000916529-19-000076-index.htm,54 KB,2019-05-31,2019,0000916529,AROTECH CORP
4792,https://www.sec.gov/Archives/edgar/data/1024795/000156459019020897/0001564590-19-020897-index.htm,539 KB,2019-05-30,2019,0001024795,"HELIOS TECHNOLOGIES, INC."
4800,https://www.sec.gov/Archives/edgar/data/1166003/000110465919033159/0001104659-19-033159-index.htm,43 KB,2019-05-31,2019,0001166003,"XPO Logistics, Inc."
4804,https://www.sec.gov/Archives/edgar/data/819220/000119312519160433/0001193125-19-160433-index.htm,28 KB,2019-05-30,2019,0000819220,MULTI COLOR Corp
4809,https://www.sec.gov/Archives/edgar/data/19871/000134100419000383/0001341004-19-000383-index.htm,22 KB,2019-06-03,2019,0000019871,CHICAGO RIVET & MACHINE CO
4815,https://www.sec.gov/Archives/edgar/data/12927/000001292719000042/0000012927-19-000042-index.htm,50 KB,2019-05-30,2019,0000012927,BOEING CO
4826,https://www.sec.gov/Archives/edgar/data/100625/000149315219005803/0001493152-19-005803-index.htm,77 KB,2019-04-24,2019,0000100625,SIERRA MONITOR CORP /CA/
4832,https://www.sec.gov/Archives/edgar/data/721371/000072137119000033/0000721371-19-000033-index.htm,389 KB,2019-05-30,2019,0000721371,CARDINAL HEALTH INC
4837,https://www.sec.gov/Archives/edgar/data/310158/000031015819000022/0000310158-19-000022-index.htm,352 KB,2019-05-23,2019,0000310158,"Merck & Co., Inc."
4843,https://www.sec.gov/Archives/edgar/data/813672/000119312519162631/0001193125-19-162631-index.htm,37 KB,2019-05-31,2019,0000813672,CADENCE DESIGN SYSTEMS INC
4849,https://www.sec.gov/Archives/edgar/data/769520/000110465919033099/0001104659-19-033099-index.htm,7 MB,2019-05-31,2019,0000769520,MIDDLEBY CORP
4855,https://www.sec.gov/Archives/edgar/data/30831/000114420419028727/0001144204-19-028727-index.htm,145 KB,2019-05-30,2019,0000030831,DYNASIL CORP OF AMERICA
4870,https://www.sec.gov/Archives/edgar/data/836690/000110465919032525/0001104659-19-032525-index.htm,22 KB,2019-05-30,2019,0000836690,INNOVATIVE SOLUTIONS & SUPPORT INC
4876,https://www.sec.gov/Archives/edgar/data/66570/000006657019000031/0000066570-19-000031-index.htm,1 MB,2019-05-31,2019,0000066570,MSA Safety Inc
4882,https://www.sec.gov/Archives/edgar/data/55772/000005577219000013/0000055772-19-000013-index.htm,459 KB,2019-05-31,2019,0000055772,KIMBALL INTERNATIONAL INC
4891,https://www.sec.gov/Archives/edgar/data/936395/000093639519000014/0000936395-19-000014-index.htm,56 KB,2019-05-29,2019,0000936395,CIENA CORP
4897,https://www.sec.gov/Archives/edgar/data/55242/000005524219000010/0000055242-19-000010-index.htm,86 KB,2019-05-31,2019,0000055242,KENNAMETAL INC
4903,https://www.sec.gov/Archives/edgar/data/850460/000085046019000020/0000850460-19-000020-index.htm,32 KB,2019-05-20,2019,0000850460,ENCORE WIRE CORP
4909,https://www.sec.gov/Archives/edgar/data/1359841/000135984119000046/0001359841-19-000046-index.htm,87 KB,2019-05-29,2019,0001359841,Hanesbrands Inc.
4915,https://www.sec.gov/Archives/edgar/data/1058057/000119312519162797/0001193125-19-162797-index.htm,185 KB,2019-05-31,2019,0001058057,MARVELL TECHNOLOGY GROUP LTD
4921,https://www.sec.gov/Archives/edgar/data/1358651/000110465919032817/0001104659-19-032817-index.htm,30 KB,2019-05-30,2019,0001358651,Neiman Marcus Group LTD LLC
4928,https://www.sec.gov/Archives/edgar/data/63276/000119312519162592/0001193125-19-162592-index.htm,287 KB,2019-05-31,2019,0000063276,MATTEL INC /DE/
4934,https://www.sec.gov/Archives/edgar/data/313807/000162828019007348/0001628280-19-007348-index.htm,23 KB,2019-05-30,2019,0000313807,BP PLC
4939,https://www.sec.gov/Archives/edgar/data/889900/000156459019021070/0001564590-19-021070-index.htm,607 KB,2019-05-31,2019,0000889900,PATTERSON UTI ENERGY INC
4940,https://www.sec.gov/Archives/edgar/data/849399/000119312519155397/0001193125-19-155397-index.htm,340 KB,2019-05-23,2019,0000849399,SYMANTEC CORP
4946,https://www.sec.gov/Archives/edgar/data/310142/000114036119009363/0001140361-19-009363-index.htm,21 KB,2019-05-17,2019,0000310142,SENSIENT TECHNOLOGIES CORP
4954,https://www.sec.gov/Archives/edgar/data/8858/000155837019005310/0001558370-19-005310-index.htm,817 KB,2019-05-24,2019,0000008858,AVNET INC
4960,https://www.sec.gov/Archives/edgar/data/14195/000001419519000018/0000014195-19-000018-index.htm,50 KB,2019-05-29,2019,0000014195,BRIGGS & STRATTON CORP
4966,https://www.sec.gov/Archives/edgar/data/1034670/000119312519159013/0001193125-19-159013-index.htm,173 KB,2019-05-29,2019,0001034670,AUTOLIV INC
4972,https://www.sec.gov/Archives/edgar/data/90896/000156459019020599/0001564590-19-020599-index.htm,55 KB,2019-05-28,2019,0000090896,Skyline Champion Corp
4982,https://www.sec.gov/Archives/edgar/data/1615817/000161581719000043/0001615817-19-000043-index.htm,44 KB,2019-05-31,2019,0001615817,"C&J Energy Services, Inc."
4987,https://www.sec.gov/Archives/edgar/data/816956/000117494719000737/0001174947-19-000737-index.htm,205 KB,2019-05-29,2019,0000816956,CONMED CORP
4996,https://www.sec.gov/Archives/edgar/data/709283/000162828019007700/0001628280-19-007700-index.htm,361 KB,2019-06-07,2019,0000709283,QUANTUM CORP /DE/
4997,https://www.sec.gov/Archives/edgar/data/709283/000162828019007474/0001628280-19-007474-index.htm,361 KB,2019-06-03,2019,0000709283,QUANTUM CORP /DE/
5003,https://www.sec.gov/Archives/edgar/data/319201/000031920119000021/0000319201-19-000021-index.htm,419 KB,2019-05-23,2019,0000319201,KLA CORP
5009,https://www.sec.gov/Archives/edgar/data/1306965/000119312519140390/0001193125-19-140390-index.htm,12 KB,2019-05-08,2019,0001306965,Royal Dutch Shell plc
5018,https://www.sec.gov/Archives/edgar/data/1584754/000161577419008425/0001615774-19-008425-index.htm,17 KB,2019-05-28,2019,0001584754,"Akoustis Technologies, Inc."
5020,https://www.sec.gov/Archives/edgar/data/722313/000110465919032442/0001104659-19-032442-index.htm,133 KB,2019-05-29,2019,0000722313,NORTECH SYSTEMS INC
5026,https://www.sec.gov/Archives/edgar/data/1674862/000156459019020928/0001564590-19-020928-index.htm,87 KB,2019-05-30,2019,0001674862,ASHLAND GLOBAL HOLDINGS INC
5029,https://www.sec.gov/Archives/edgar/data/910521/000091052119000009/0000910521-19-000009-index.htm,28 KB,2019-05-30,2019,0000910521,DECKERS OUTDOOR CORP
5035,https://www.sec.gov/Archives/edgar/data/931015/000162828019007443/0001628280-19-007443-index.htm,304 KB,2019-05-31,2019,0000931015,Polaris Inc.
5041,https://www.sec.gov/Archives/edgar/data/1738827/000110465919032762/0001104659-19-032762-index.htm,21 KB,2019-05-30,2019,0001738827,"KLX Energy Services Holdings, Inc."
5042,https://www.sec.gov/Archives/edgar/data/105770/000010577019000024/0000105770-19-000024-index.htm,252 KB,2019-05-30,2019,0000105770,WEST PHARMACEUTICAL SERVICES INC
5048,https://www.sec.gov/Archives/edgar/data/1289636/000128963619000026/0001289636-19-000026-index.htm,53 KB,2019-05-31,2019,0001289636,PROFIRE ENERGY INC
5058,https://www.sec.gov/Archives/edgar/data/1021860/000119312519162976/0001193125-19-162976-index.htm,26 KB,2019-05-31,2019,0001021860,NATIONAL OILWELL VARCO INC
5064,https://www.sec.gov/Archives/edgar/data/1282631/000110465919033113/0001104659-19-033113-index.htm,500 KB,2019-05-31,2019,0001282631,NETLIST INC
5069,https://www.sec.gov/Archives/edgar/data/708819/000119312519162840/0001193125-19-162840-index.htm,41 KB,2019-05-31,2019,0000708819,MCDERMOTT INTERNATIONAL INC
5075,https://www.sec.gov/Archives/edgar/data/1099800/000119312519162767/0001193125-19-162767-index.htm,84 KB,2019-05-31,2019,0001099800,Edwards Lifesciences Corp
5081,https://www.sec.gov/Archives/edgar/data/46129/000110465919032637/0001104659-19-032637-index.htm,570 KB,2019-05-30,2019,0000046129,ALLIED MOTION TECHNOLOGIES INC
5087,https://www.sec.gov/Archives/edgar/data/1493761/000149376119000041/0001493761-19-000041-index.htm,39 KB,2019-05-31,2019,0001493761,Turtle Beach Corp
5088,https://www.sec.gov/Archives/edgar/data/1493761/000149376119000002/0001493761-19-000002-index.htm,39 KB,2019-02-04,2019,0001493761,Turtle Beach Corp
5093,https://www.sec.gov/Archives/edgar/data/1401257/000140125719000098/0001401257-19-000098-index.htm,22 KB,2019-05-28,2019,0001401257,"FORUM ENERGY TECHNOLOGIES, INC."
5099,https://www.sec.gov/Archives/edgar/data/1159167/000115916719000018/0001159167-19-000018-index.htm,70 KB,2019-05-20,2019,0001159167,IROBOT CORP
5109,https://www.sec.gov/Archives/edgar/data/14707/000001470719000030/0000014707-19-000030-index.htm,22 KB,2019-05-31,2019,0000014707,CALERES INC
5120,https://www.sec.gov/Archives/edgar/data/1095348/000117184319003618/0001171843-19-003618-index.htm,365 KB,2019-05-24,2019,0001095348,O2MICRO INTERNATIONAL LTD
5121,https://www.sec.gov/Archives/edgar/data/1095348/000117184319003601/0001171843-19-003601-index.htm,360 KB,2019-05-24,2019,0001095348,O2MICRO INTERNATIONAL LTD
5127,https://www.sec.gov/Archives/edgar/data/78239/000007823919000025/0000078239-19-000025-index.htm,56 KB,2019-05-31,2019,0000078239,PVH CORP. /DE/
5133,https://www.sec.gov/Archives/edgar/data/878828/000093041319001788/0000930413-19-001788-index.htm,16 KB,2019-05-31,2019,0000878828,WIRELESS TELECOM GROUP INC
5136,https://www.sec.gov/Archives/edgar/data/1648893/000143774919010357/0001437749-19-010357-index.htm,23 KB,2019-05-17,2019,0001648893,Nuvectra Corp
5138,https://www.sec.gov/Archives/edgar/data/1015155/000114420419028958/0001144204-19-028958-index.htm,15 KB,2019-05-30,2019,0001015155,CHARLES & COLVARD LTD
5149,https://www.sec.gov/Archives/edgar/data/1071321/000094787119000412/0000947871-19-000412-index.htm,27 KB,2019-05-31,2019,0001071321,TURKCELL ILETISIM HIZMETLERI A S
5155,https://www.sec.gov/Archives/edgar/data/1318008/000119312519136620/0001193125-19-136620-index.htm,17 KB,2019-05-03,2019,0001318008,Zumiez Inc
5161,https://www.sec.gov/Archives/edgar/data/66382/000006638219000032/0000066382-19-000032-index.htm,295 KB,2019-05-23,2019,0000066382,MILLER HERMAN INC
5172,https://www.sec.gov/Archives/edgar/data/1709164/000170916419000023/0001709164-19-000023-index.htm,123 KB,2019-05-24,2019,0001709164,Hamilton Beach Brands Holding Co
5174,https://www.sec.gov/Archives/edgar/data/1039065/000110465919031753/0001104659-19-031753-index.htm,49 KB,2019-05-24,2019,0001039065,OSI SYSTEMS INC
5183,https://www.sec.gov/Archives/edgar/data/814676/000081467619000034/0000814676-19-000034-index.htm,15 KB,2019-05-30,2019,0000814676,CPS TECHNOLOGIES CORP/DE/
5193,https://www.sec.gov/Archives/edgar/data/719955/000119312519162885/0001193125-19-162885-index.htm,117 KB,2019-05-31,2019,0000719955,WILLIAMS SONOMA INC
5200,https://www.sec.gov/Archives/edgar/data/29905/000002990519000032/0000029905-19-000032-index.htm,461 KB,2019-05-30,2019,0000029905,DOVER Corp
5206,https://www.sec.gov/Archives/edgar/data/1418819/000119312519145953/0001193125-19-145953-index.htm,57 KB,2019-05-14,2019,0001418819,Iridium Communications Inc.
5213,https://www.sec.gov/Archives/edgar/data/76282/000007628219000069/0000076282-19-000069-index.htm,59 KB,2019-05-30,2019,0000076282,PARK OHIO HOLDINGS CORP
5219,https://www.sec.gov/Archives/edgar/data/859737/000085973719000015/0000859737-19-000015-index.htm,377 KB,2019-05-31,2019,0000859737,HOLOGIC INC
5225,https://www.sec.gov/Archives/edgar/data/32604/000119312519161763/0001193125-19-161763-index.htm,41 KB,2019-05-31,2019,0000032604,EMERSON ELECTRIC CO
5231,https://www.sec.gov/Archives/edgar/data/1355096/000110465919033043/0001104659-19-033043-index.htm,163 KB,2019-05-31,2019,0001355096,"Qurate Retail, Inc."
5237,https://www.sec.gov/Archives/edgar/data/1000697/000119312519140742/0001193125-19-140742-index.htm,15 KB,2019-05-08,2019,0001000697,WATERS CORP /DE/
5243,https://www.sec.gov/Archives/edgar/data/1113232/000110465919030957/0001104659-19-030957-index.htm,54 KB,2019-05-22,2019,0001113232,AXCELIS TECHNOLOGIES INC
5249,https://www.sec.gov/Archives/edgar/data/864749/000086474919000098/0000864749-19-000098-index.htm,398 KB,2019-05-31,2019,0000864749,TRIMBLE INC.
5255,https://www.sec.gov/Archives/edgar/data/1119769/000117891319001595/0001178913-19-001595-index.htm,432 KB,2019-05-28,2019,0001119769,CERAGON NETWORKS LTD
5261,https://www.sec.gov/Archives/edgar/data/924613/000134100419000381/0001341004-19-000381-index.htm,723 KB,2019-05-30,2019,0000924613,NOKIA CORP
5267,https://www.sec.gov/Archives/edgar/data/701985/000070198519000021/0000701985-19-000021-index.htm,111 KB,2019-05-29,2019,0000701985,"L Brands, Inc."
5273,https://www.sec.gov/Archives/edgar/data/1624794/000162479419000026/0001624794-19-000026-index.htm,492 KB,2019-05-31,2019,0001624794,"CSW INDUSTRIALS, INC."
5275,https://www.sec.gov/Archives/edgar/data/1037038/000095014219001210/0000950142-19-001210-index.htm,391 KB,2019-05-31,2019,0001037038,RALPH LAUREN CORP
5283,https://www.sec.gov/Archives/edgar/data/1637913/000163791319000012/0001637913-19-000012-index.htm,43 KB,2019-05-31,2019,0001637913,Milacron Holdings Corp.
