,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
812,https://www.sec.gov/Archives/edgar/data/704532/000156459016019726/0001564590-16-019726-index.htm,69 KB,0001564590-16-019726,2016-05-19,2016,0000704532,NANOMETRICS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
821,https://www.sec.gov/Archives/edgar/data/1632790/000163279016000093/0001632790-16-000093-index.htm,296 KB,0001632790-16-000093,2016-05-31,2016,0001632790,"ENERGIZER HOLDINGS, INC.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
825,https://www.sec.gov/Archives/edgar/data/1299130/000129913016000225/0001299130-16-000225-index.htm,70 KB,0001299130-16-000225,2016-05-26,2016,0001299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3,"['', '', 'Complete submission text file']"
831,https://www.sec.gov/Archives/edgar/data/1408710/000119312516607891/0001193125-16-607891-index.htm,123 KB,0001193125-16-607891,2016-05-31,2016,0001408710,Fabrinet,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
837,https://www.sec.gov/Archives/edgar/data/729580/000072958016000048/0000729580-16-000048-index.htm,122 KB,0000729580-16-000048,2016-05-31,2016,0000729580,BEL FUSE INC /NJ,3,"['FORM SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
842,https://www.sec.gov/Archives/edgar/data/1175609/000119312516606380/0001193125-16-606380-index.htm,152 KB,0001193125-16-606380,2016-05-27,2016,0001175609,"CAVIUM, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
848,https://www.sec.gov/Archives/edgar/data/1035267/000103526716000208/0001035267-16-000208-index.htm,222 KB,0001035267-16-000208,2016-05-31,2016,0001035267,INTUITIVE SURGICAL INC,4,"['SD', 'EXHIBIT 1.01', 'LOGO', 'Complete submission text file']"
854,https://www.sec.gov/Archives/edgar/data/1262039/000119312516606403/0001193125-16-606403-index.htm,70 KB,0001193125-16-606403,2016-05-27,2016,0001262039,"Fortinet, Inc.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
860,https://www.sec.gov/Archives/edgar/data/1498301/000157104916015571/0001571049-16-015571-index.htm,85 KB,0001571049-16-015571,2016-05-27,2016,0001498301,"Ascena Retail Group, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
866,https://www.sec.gov/Archives/edgar/data/1086434/000114420416104955/0001144204-16-104955-index.htm,264 KB,0001144204-16-104955,2016-05-26,2016,0001086434,AUDIOCODES LTD,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
872,https://www.sec.gov/Archives/edgar/data/1345126/000134512616000070/0001345126-16-000070-index.htm,408 KB,0001345126-16-000070,2016-05-31,2016,0001345126,Compass Diversified Holdings,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
878,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000361/0001326380-16-000361-index.htm,68 KB,0001326380-16-000361,2016-05-27,2016,0001326380,GameStop Corp.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
880,https://www.sec.gov/Archives/edgar/data/1145460/000119312516608669/0001193125-16-608669-index.htm,205 KB,0001193125-16-608669,2016-05-31,2016,0001145460,ALERE INC.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
883,https://www.sec.gov/Archives/edgar/data/1515003/000151500316000074/0001515003-16-000074-index.htm,593 KB,0001515003-16-000074,2016-05-31,2016,0001515003,CPI International Holding Corp.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
895,https://www.sec.gov/Archives/edgar/data/854775/000119312516608617/0001193125-16-608617-index.htm,115 KB,0001193125-16-608617,2016-05-31,2016,0000854775,DIGI INTERNATIONAL INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
898,https://www.sec.gov/Archives/edgar/data/946486/000114036116067874/0001140361-16-067874-index.htm,30 KB,0001140361-16-067874,2016-05-31,2016,0000946486,WINDTREE THERAPEUTICS INC /DE/,3,"['WINDTREE THERAPEUTICS, INC SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
904,https://www.sec.gov/Archives/edgar/data/1567094/000119312516607695/0001193125-16-607695-index.htm,197 KB,0001193125-16-607695,2016-05-31,2016,0001567094,CNH Industrial N.V.,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
913,https://www.sec.gov/Archives/edgar/data/858877/000119312516602334/0001193125-16-602334-index.htm,128 KB,0001193125-16-602334,2016-05-25,2016,0000858877,"CISCO SYSTEMS, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
919,https://www.sec.gov/Archives/edgar/data/1047127/000104712716000061/0001047127-16-000061-index.htm,268 KB,0001047127-16-000061,2016-05-20,2016,0001047127,"AMKOR TECHNOLOGY, INC.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
924,https://www.sec.gov/Archives/edgar/data/880432/000114420416105396/0001144204-16-105396-index.htm,22 KB,0001144204-16-105396,2016-05-27,2016,0000880432,MISONIX INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
930,https://www.sec.gov/Archives/edgar/data/110471/000011047116000064/0000110471-16-000064-index.htm,55 KB,0000110471-16-000064,2016-05-31,2016,0000110471,WOLVERINE WORLD WIDE INC /DE/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
936,https://www.sec.gov/Archives/edgar/data/2488/000000248816000173/0000002488-16-000173-index.htm,421 KB,0000002488-16-000173,2016-05-31,2016,0000002488,ADVANCED MICRO DEVICES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
942,https://www.sec.gov/Archives/edgar/data/1302028/000119312516603408/0001193125-16-603408-index.htm,55 KB,0001193125-16-603408,2016-05-26,2016,0001302028,"Manitex International, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
947,https://www.sec.gov/Archives/edgar/data/104897/000149315216010090/0001493152-16-010090-index.htm,49 KB,0001493152-16-010090,2016-05-19,2016,0000104897,"WSI INDUSTRIES, INC.",3,"['', '', 'Complete submission text file']"
953,https://www.sec.gov/Archives/edgar/data/91440/000119312516606649/0001193125-16-606649-index.htm,43 KB,0001193125-16-606649,2016-05-31,2016,0000091440,SNAP-ON Inc,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
959,https://www.sec.gov/Archives/edgar/data/898293/000119312516606319/0001193125-16-606319-index.htm,77 KB,0001193125-16-606319,2016-05-27,2016,0000898293,JABIL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
964,https://www.sec.gov/Archives/edgar/data/1487730/000090883416000631/0000908834-16-000631-index.htm,126 KB,0000908834-16-000631,2016-05-27,2016,0001487730,"Spectrum Brands Legacy, Inc.",3,"['', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
970,https://www.sec.gov/Archives/edgar/data/878079/000110465916124445/0001104659-16-124445-index.htm,110 KB,0001104659-16-124445,2016-05-31,2016,0000878079,BON TON STORES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
982,https://www.sec.gov/Archives/edgar/data/855658/000085565816000255/0000855658-16-000255-index.htm,316 KB,0000855658-16-000255,2016-05-27,2016,0000855658,LATTICE SEMICONDUCTOR CORP,4,"['SD', 'CONFLICT MINERALS REPORT', '', 'Complete submission text file']"
988,https://www.sec.gov/Archives/edgar/data/818686/000119312516608330/0001193125-16-608330-index.htm,38 KB,0001193125-16-608330,2016-05-31,2016,0000818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
992,https://www.sec.gov/Archives/edgar/data/716688/000071668816000008/0000716688-16-000008-index.htm,30 KB,0000716688-16-000008,2016-07-20,2016,0000716688,MICROWAVE FILTER CO INC /NY/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1006,https://www.sec.gov/Archives/edgar/data/1413329/000141332916000088/0001413329-16-000088-index.htm,372 KB,0001413329-16-000088,2016-05-31,2016,0001413329,Philip Morris International Inc.,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
1012,https://www.sec.gov/Archives/edgar/data/1524472/000119312516608408/0001193125-16-608408-index.htm,90 KB,0001193125-16-608408,2016-05-31,2016,0001524472,Xylem Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1024,https://www.sec.gov/Archives/edgar/data/50863/000119312516595165/0001193125-16-595165-index.htm,497 KB,0001193125-16-595165,2016-05-19,2016,0000050863,INTEL CORP,8,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
1033,https://www.sec.gov/Archives/edgar/data/791915/000156459016020175/0001564590-16-020175-index.htm,284 KB,0001564590-16-020175,2016-05-31,2016,0000791915,CYPRESS SEMICONDUCTOR CORP /DE/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1039,https://www.sec.gov/Archives/edgar/data/808439/000117891316005571/0001178913-16-005571-index.htm,200 KB,0001178913-16-005571,2016-05-31,2016,0000808439,TAT TECHNOLOGIES LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1042,https://www.sec.gov/Archives/edgar/data/1009891/000119380516003384/0001193805-16-003384-index.htm,29 KB,0001193805-16-003384,2016-06-02,2016,0001009891,AIR INDUSTRIES GROUP,3,"['', '', 'Complete submission text file']"
1048,https://www.sec.gov/Archives/edgar/data/31462/000110465916124468/0001104659-16-124468-index.htm,621 KB,0001104659-16-124468,2016-05-31,2016,0000031462,ECOLAB INC.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1054,https://www.sec.gov/Archives/edgar/data/4281/000119312516608673/0001193125-16-608673-index.htm,68 KB,0001193125-16-608673,2016-05-31,2016,0000004281,Arconic Inc.,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1059,https://www.sec.gov/Archives/edgar/data/1487371/000148737116000287/0001487371-16-000287-index.htm,508 KB,0001487371-16-000287,2016-05-31,2016,0001487371,"GenMark Diagnostics, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1065,https://www.sec.gov/Archives/edgar/data/353569/000035356916000100/0000353569-16-000100-index.htm,427 KB,0000353569-16-000100,2016-05-31,2016,0000353569,QUIDEL CORP /DE/,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1071,https://www.sec.gov/Archives/edgar/data/28823/000002882316000199/0000028823-16-000199-index.htm,329 KB,0000028823-16-000199,2016-05-27,2016,0000028823,"DIEBOLD NIXDORF, Inc",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1077,https://www.sec.gov/Archives/edgar/data/820313/000110465916124322/0001104659-16-124322-index.htm,581 KB,0001104659-16-124322,2016-05-31,2016,0000820313,AMPHENOL CORP /DE/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1085,https://www.sec.gov/Archives/edgar/data/1067983/000119312516606574/0001193125-16-606574-index.htm,30 KB,0001193125-16-606574,2016-05-27,2016,0001067983,BERKSHIRE HATHAWAY INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1091,https://www.sec.gov/Archives/edgar/data/732712/000119312516607274/0001193125-16-607274-index.htm,123 KB,0001193125-16-607274,2016-05-31,2016,0000732712,VERIZON COMMUNICATIONS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1095,https://www.sec.gov/Archives/edgar/data/1170534/000119312516604392/0001193125-16-604392-index.htm,35 KB,0001193125-16-604392,2016-05-26,2016,0001170534,MITEL NETWORKS CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1101,https://www.sec.gov/Archives/edgar/data/1533526/000119312516603738/0001193125-16-603738-index.htm,41 KB,0001193125-16-603738,2016-05-26,2016,0001533526,"GLOBAL BRASS & COPPER HOLDINGS, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
1111,https://www.sec.gov/Archives/edgar/data/1084991/000108499116000068/0001084991-16-000068-index.htm,631 KB,0001084991-16-000068,2016-05-27,2016,0001084991,NATURAL GAS SERVICES GROUP INC,5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
1117,https://www.sec.gov/Archives/edgar/data/1002242/000131143516000025/0001311435-16-000025-index.htm,439 KB,0001311435-16-000025,2016-05-26,2016,0001002242,ENI SPA,3,"['', '', 'Complete submission text file']"
1128,https://www.sec.gov/Archives/edgar/data/875657/000119312516604011/0001193125-16-604011-index.htm,28 KB,0001193125-16-604011,2016-05-26,2016,0000875657,ULTRALIFE CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1134,https://www.sec.gov/Archives/edgar/data/43920/000119312516608267/0001193125-16-608267-index.htm,74 KB,0001193125-16-608267,2016-05-31,2016,0000043920,GREIF INC,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
1139,https://www.sec.gov/Archives/edgar/data/890394/000110465916124443/0001104659-16-124443-index.htm,174 KB,0001104659-16-124443,2016-05-31,2016,0000890394,"MoSys, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
1145,https://www.sec.gov/Archives/edgar/data/915358/000091535816000031/0000915358-16-000031-index.htm,665 KB,0000915358-16-000031,2016-05-31,2016,0000915358,SIGMATRON INTERNATIONAL INC,5,"['SD', 'EX-1.01', '', '', 'Complete submission text file']"
1149,https://www.sec.gov/Archives/edgar/data/1105472/000110465916124481/0001104659-16-124481-index.htm,1 MB,0001104659-16-124481,2016-05-31,2016,0001105472,"Sonus, Inc.",4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
1161,https://www.sec.gov/Archives/edgar/data/1114483/000111448316000028/0001114483-16-000028-index.htm,410 KB,0001114483-16-000028,2016-05-31,2016,0001114483,Integer Holdings Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1167,https://www.sec.gov/Archives/edgar/data/1029744/000162828016016834/0001628280-16-016834-index.htm,48 KB,0001628280-16-016834,2016-05-31,2016,0001029744,SONIC FOUNDRY INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1171,https://www.sec.gov/Archives/edgar/data/1089531/000114420416105732/0001144204-16-105732-index.htm,48 KB,0001144204-16-105732,2016-05-31,2016,0001089531,"KINGOLD JEWELRY, INC.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1177,https://www.sec.gov/Archives/edgar/data/22701/000089710116002436/0000897101-16-002436-index.htm,22 KB,0000897101-16-002436,2016-05-27,2016,0000022701,COMMUNICATIONS SYSTEMS INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT OF COMMUNICATIONS SYSTEMS, INC.', 'Complete submission text file']"
1191,https://www.sec.gov/Archives/edgar/data/920532/000114420416105675/0001144204-16-105675-index.htm,300 KB,0001144204-16-105675,2016-05-31,2016,0000920532,Pointer Telocation Ltd,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1194,https://www.sec.gov/Archives/edgar/data/1335103/000114420416106830/0001144204-16-106830-index.htm,20 KB,0001144204-16-106830,2016-06-03,2016,0001335103,"Protea Biosciences Group, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1200,https://www.sec.gov/Archives/edgar/data/851310/000085131016000092/0000851310-16-000092-index.htm,551 KB,0000851310-16-000092,2016-05-31,2016,0000851310,HARMONIC INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1215,https://www.sec.gov/Archives/edgar/data/830616/000114420416104349/0001144204-16-104349-index.htm,44 KB,0001144204-16-104349,2016-05-24,2016,0000830616,"SCI Engineered Materials, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1227,https://www.sec.gov/Archives/edgar/data/277509/000027750916000125/0000277509-16-000125-index.htm,485 KB,0000277509-16-000125,2016-05-31,2016,0000277509,FEDERAL SIGNAL CORP /DE/,4,"['FORM SD', 'EXHIBIT 1.01', 'FSS LOGO', 'Complete submission text file']"
1233,https://www.sec.gov/Archives/edgar/data/835011/000162828016016863/0001628280-16-016863-index.htm,35 KB,0001628280-16-016863,2016-05-31,2016,0000835011,MGP INGREDIENTS INC,3,"['SD - CONFLICT MINERALS', 'EX1.01', 'Complete submission text file']"
1239,https://www.sec.gov/Archives/edgar/data/863064/000100329716000737/0001003297-16-000737-index.htm,376 KB,0001003297-16-000737,2016-05-27,2016,0000863064,RIO TINTO PLC,3,"['', '', 'Complete submission text file']"
1246,https://www.sec.gov/Archives/edgar/data/29002/000156459016020179/0001564590-16-020179-index.htm,211 KB,0001564590-16-020179,2016-05-31,2016,0000029002,DIODES INC /DEL/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1252,https://www.sec.gov/Archives/edgar/data/880266/000088026616000057/0000880266-16-000057-index.htm,42 KB,0000880266-16-000057,2016-05-23,2016,0000880266,AGCO CORP /DE,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1256,https://www.sec.gov/Archives/edgar/data/912833/000091283316000113/0000912833-16-000113-index.htm,1 MB,0000912833-16-000113,2016-05-31,2016,0000912833,WEST MARINE INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1261,https://www.sec.gov/Archives/edgar/data/6284/000119312516608077/0001193125-16-608077-index.htm,150 KB,0001193125-16-608077,2016-05-31,2016,0000006284,ANALOGIC CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1267,https://www.sec.gov/Archives/edgar/data/1057083/000119312516605502/0001193125-16-605502-index.htm,24 KB,0001193125-16-605502,2016-05-27,2016,0001057083,PC TEL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1273,https://www.sec.gov/Archives/edgar/data/1436126/000143612616000053/0001436126-16-000053-index.htm,30 KB,0001436126-16-000053,2016-05-31,2016,0001436126,"Mistras Group, Inc.",3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
1278,https://www.sec.gov/Archives/edgar/data/319815/000031981516000132/0000319815-16-000132-index.htm,318 KB,0000319815-16-000132,2016-05-27,2016,0000319815,MAXWELL TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1290,https://www.sec.gov/Archives/edgar/data/57131/000110465916124467/0001104659-16-124467-index.htm,440 KB,0001104659-16-124467,2016-05-31,2016,0000057131,LA-Z-BOY INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1294,https://www.sec.gov/Archives/edgar/data/791519/000079151916000122/0000791519-16-000122-index.htm,170 KB,0000791519-16-000122,2016-05-27,2016,0000791519,STAPLES INC,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1300,https://www.sec.gov/Archives/edgar/data/354908/000119312516608276/0001193125-16-608276-index.htm,37 KB,0001193125-16-608276,2016-05-31,2016,0000354908,FLIR SYSTEMS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1306,https://www.sec.gov/Archives/edgar/data/866706/000114036116067235/0001140361-16-067235-index.htm,467 KB,0001140361-16-067235,2016-05-26,2016,0000866706,ESCO TECHNOLOGIES INC,3,"['ESCO TECHNOLOGIES, INC SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
1314,https://www.sec.gov/Archives/edgar/data/1137411/000113741116000195/0001137411-16-000195-index.htm,626 KB,0001137411-16-000195,2016-05-26,2016,0001137411,ROCKWELL COLLINS INC,4,"['FORM SD', 'CONFLICT MINERALS REPORT FOR THE CALENDAR YEAR ENDED DECEMBER 31, 2015', '', 'Complete submission text file']"
1320,https://www.sec.gov/Archives/edgar/data/78814/000007881416000049/0000078814-16-000049-index.htm,377 KB,0000078814-16-000049,2016-05-26,2016,0000078814,PITNEY BOWES INC /DE/,3,"['FORM SD 2016', 'EXHIBIT 1.01', 'Complete submission text file']"
