,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
824,https://www.sec.gov/Archives/edgar/data/1299130/000129913017000052/0001299130-17-000052-index.htm,71 KB,0001299130-17-000052,2017-05-31,2017,0001299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3,"['COVER PAGE', 'EXHIBIT 1.01', 'Complete submission text file']"
830,https://www.sec.gov/Archives/edgar/data/1408710/000119312517189222/0001193125-17-189222-index.htm,163 KB,0001193125-17-189222,2017-05-31,2017,0001408710,Fabrinet,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
836,https://www.sec.gov/Archives/edgar/data/729580/000072958017000018/0000729580-17-000018-index.htm,119 KB,0000729580-17-000018,2017-05-31,2017,0000729580,BEL FUSE INC /NJ,3,"['FORM SD 12-31-2016', 'EXHIBIT 1.01', 'Complete submission text file']"
841,https://www.sec.gov/Archives/edgar/data/1175609/000119312517185498/0001193125-17-185498-index.htm,133 KB,0001193125-17-185498,2017-05-26,2017,0001175609,"CAVIUM, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
847,https://www.sec.gov/Archives/edgar/data/1035267/000103526717000087/0001035267-17-000087-index.htm,223 KB,0001035267-17-000087,2017-05-31,2017,0001035267,INTUITIVE SURGICAL INC,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
853,https://www.sec.gov/Archives/edgar/data/1262039/000119312517187503/0001193125-17-187503-index.htm,54 KB,0001193125-17-187503,2017-05-30,2017,0001262039,"Fortinet, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
859,https://www.sec.gov/Archives/edgar/data/1498301/000119312517188225/0001193125-17-188225-index.htm,60 KB,0001193125-17-188225,2017-05-31,2017,0001498301,"Ascena Retail Group, Inc.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
865,https://www.sec.gov/Archives/edgar/data/1086434/000114420417028118/0001144204-17-028118-index.htm,388 KB,0001144204-17-028118,2017-05-17,2017,0001086434,AUDIOCODES LTD,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
871,https://www.sec.gov/Archives/edgar/data/1345126/000134512617000031/0001345126-17-000031-index.htm,397 KB,0001345126-17-000031,2017-05-30,2017,0001345126,Compass Diversified Holdings,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
877,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000075/0001326380-17-000075-index.htm,68 KB,0001326380-17-000075,2017-05-26,2017,0001326380,GameStop Corp.,3,"['CONFLICT MINERAL DISCLOSURE AND REPORT', 'EX 1.01 CONFLICT MINERALS REPORT', 'Complete submission text file']"
879,https://www.sec.gov/Archives/edgar/data/1145460/000119312517189473/0001193125-17-189473-index.htm,264 KB,0001193125-17-189473,2017-05-31,2017,0001145460,ALERE INC.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
894,https://www.sec.gov/Archives/edgar/data/854775/000119312517189215/0001193125-17-189215-index.htm,211 KB,0001193125-17-189215,2017-05-31,2017,0000854775,DIGI INTERNATIONAL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
903,https://www.sec.gov/Archives/edgar/data/1567094/000119312517188830/0001193125-17-188830-index.htm,198 KB,0001193125-17-188830,2017-05-31,2017,0001567094,CNH Industrial N.V.,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
909,https://www.sec.gov/Archives/edgar/data/1123134/000119312517180416/0001193125-17-180416-index.htm,31 KB,0001193125-17-180416,2017-05-24,2017,0001123134,CHIPMOS TECHNOLOGIES INC,3,"['FORM SD', 'GRAPHIC', 'Complete submission text file']"
912,https://www.sec.gov/Archives/edgar/data/858877/000119312517183773/0001193125-17-183773-index.htm,136 KB,0001193125-17-183773,2017-05-25,2017,0000858877,"CISCO SYSTEMS, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
918,https://www.sec.gov/Archives/edgar/data/1047127/000104712717000029/0001047127-17-000029-index.htm,307 KB,0001047127-17-000029,2017-05-23,2017,0001047127,"AMKOR TECHNOLOGY, INC.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
923,https://www.sec.gov/Archives/edgar/data/880432/000161577417002717/0001615774-17-002717-index.htm,23 KB,0001615774-17-002717,2017-05-26,2017,0000880432,MISONIX INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
929,https://www.sec.gov/Archives/edgar/data/110471/000011047117000020/0000110471-17-000020-index.htm,72 KB,0000110471-17-000020,2017-05-30,2017,0000110471,WOLVERINE WORLD WIDE INC /DE/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
935,https://www.sec.gov/Archives/edgar/data/2488/000000248817000125/0000002488-17-000125-index.htm,372 KB,0000002488-17-000125,2017-05-30,2017,0000002488,ADVANCED MICRO DEVICES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
941,https://www.sec.gov/Archives/edgar/data/1302028/000119312517172205/0001193125-17-172205-index.htm,311 KB,0001193125-17-172205,2017-05-16,2017,0001302028,"Manitex International, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
952,https://www.sec.gov/Archives/edgar/data/91440/000119312517187654/0001193125-17-187654-index.htm,44 KB,0001193125-17-187654,2017-05-31,2017,0000091440,SNAP-ON Inc,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
958,https://www.sec.gov/Archives/edgar/data/898293/000119312517189346/0001193125-17-189346-index.htm,81 KB,0001193125-17-189346,2017-05-31,2017,0000898293,JABIL INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
963,https://www.sec.gov/Archives/edgar/data/1487730/000090883417000102/0000908834-17-000102-index.htm,467 KB,0000908834-17-000102,2017-05-31,2017,0001487730,"Spectrum Brands Legacy, Inc.",3,"['', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
969,https://www.sec.gov/Archives/edgar/data/878079/000110465917036421/0001104659-17-036421-index.htm,238 KB,0001104659-17-036421,2017-05-31,2017,0000878079,BON TON STORES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
981,https://www.sec.gov/Archives/edgar/data/855658/000085565817000054/0000855658-17-000054-index.htm,439 KB,0000855658-17-000054,2017-05-31,2017,0000855658,LATTICE SEMICONDUCTOR CORP,5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
987,https://www.sec.gov/Archives/edgar/data/818686/000089914017000425/0000899140-17-000425-index.htm,66 KB,0000899140-17-000425,2017-05-31,2017,0000818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,3,"['FORM SD', 'CONFLICTS MINERALS REPORT', 'Complete submission text file']"
991,https://www.sec.gov/Archives/edgar/data/716688/000071668817000002/0000716688-17-000002-index.htm,30 KB,0000716688-17-000002,2017-06-19,2017,0000716688,MICROWAVE FILTER CO INC /NY/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
998,https://www.sec.gov/Archives/edgar/data/1219601/000119312517189776/0001193125-17-189776-index.htm,34 KB,0001193125-17-189776,2017-06-01,2017,0001219601,CROWN HOLDINGS INC,3,"['FORM SD/A', 'EX-1.01', 'Complete submission text file']"
999,https://www.sec.gov/Archives/edgar/data/1219601/000119312517189538/0001193125-17-189538-index.htm,33 KB,0001193125-17-189538,2017-06-01,2017,0001219601,CROWN HOLDINGS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1005,https://www.sec.gov/Archives/edgar/data/1413329/000141332917000032/0001413329-17-000032-index.htm,307 KB,0001413329-17-000032,2017-05-24,2017,0001413329,Philip Morris International Inc.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1011,https://www.sec.gov/Archives/edgar/data/1524472/000152447217000029/0001524472-17-000029-index.htm,245 KB,0001524472-17-000029,2017-05-31,2017,0001524472,Xylem Inc.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1023,https://www.sec.gov/Archives/edgar/data/50863/000119312517174575/0001193125-17-174575-index.htm,252 KB,0001193125-17-174575,2017-05-18,2017,0000050863,INTEL CORP,9,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
1032,https://www.sec.gov/Archives/edgar/data/791915/000079191517000032/0000791915-17-000032-index.htm,562 KB,0000791915-17-000032,2017-05-31,2017,0000791915,CYPRESS SEMICONDUCTOR CORP /DE/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1038,https://www.sec.gov/Archives/edgar/data/808439/000117891317001601/0001178913-17-001601-index.htm,418 KB,0001178913-17-001601,2017-05-25,2017,0000808439,TAT TECHNOLOGIES LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1047,https://www.sec.gov/Archives/edgar/data/31462/000155837017004608/0001558370-17-004608-index.htm,409 KB,0001558370-17-004608,2017-05-31,2017,0000031462,ECOLAB INC.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1053,https://www.sec.gov/Archives/edgar/data/4281/000119312517189497/0001193125-17-189497-index.htm,115 KB,0001193125-17-189497,2017-05-31,2017,0000004281,Arconic Inc.,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1058,https://www.sec.gov/Archives/edgar/data/1487371/000148737117000130/0001487371-17-000130-index.htm,695 KB,0001487371-17-000130,2017-05-31,2017,0001487371,"GenMark Diagnostics, Inc.",3,"['2016 FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1064,https://www.sec.gov/Archives/edgar/data/353569/000035356917000034/0000353569-17-000034-index.htm,316 KB,0000353569-17-000034,2017-05-31,2017,0000353569,QUIDEL CORP /DE/,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1070,https://www.sec.gov/Archives/edgar/data/28823/000002882317000096/0000028823-17-000096-index.htm,515 KB,0000028823-17-000096,2017-05-30,2017,0000028823,"DIEBOLD NIXDORF, Inc",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1076,https://www.sec.gov/Archives/edgar/data/820313/000110465917036525/0001104659-17-036525-index.htm,442 KB,0001104659-17-036525,2017-05-31,2017,0000820313,AMPHENOL CORP /DE/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1084,https://www.sec.gov/Archives/edgar/data/1067983/000119312517188762/0001193125-17-188762-index.htm,29 KB,0001193125-17-188762,2017-05-31,2017,0001067983,BERKSHIRE HATHAWAY INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1090,https://www.sec.gov/Archives/edgar/data/732712/000119312517188465/0001193125-17-188465-index.htm,121 KB,0001193125-17-188465,2017-05-31,2017,0000732712,VERIZON COMMUNICATIONS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1094,https://www.sec.gov/Archives/edgar/data/1170534/000119312517186352/0001193125-17-186352-index.htm,38 KB,0001193125-17-186352,2017-05-30,2017,0001170534,MITEL NETWORKS CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1100,https://www.sec.gov/Archives/edgar/data/1533526/000153352617000046/0001533526-17-000046-index.htm,64 KB,0001533526-17-000046,2017-05-25,2017,0001533526,"GLOBAL BRASS & COPPER HOLDINGS, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1104,https://www.sec.gov/Archives/edgar/data/885245/000088524517000016/0000885245-17-000016-index.htm,38 KB,0000885245-17-000016,2017-05-26,2017,0000885245,BUCKLE INC,3,"['THE BUCKLE, INC. SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1110,https://www.sec.gov/Archives/edgar/data/1084991/000108499117000044/0001084991-17-000044-index.htm,361 KB,0001084991-17-000044,2017-05-31,2017,0001084991,NATURAL GAS SERVICES GROUP INC,5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
1116,https://www.sec.gov/Archives/edgar/data/1002242/000117494717000948/0001174947-17-000948-index.htm,62 KB,0001174947-17-000948,2017-05-30,2017,0001002242,ENI SPA,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1127,https://www.sec.gov/Archives/edgar/data/875657/000143774917010398/0001437749-17-010398-index.htm,67 KB,0001437749-17-010398,2017-05-31,2017,0000875657,ULTRALIFE CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1133,https://www.sec.gov/Archives/edgar/data/43920/000004392017000020/0000043920-17-000020-index.htm,157 KB,0000043920-17-000020,2017-05-30,2017,0000043920,GREIF INC,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1138,https://www.sec.gov/Archives/edgar/data/890394/000155837017004478/0001558370-17-004478-index.htm,273 KB,0001558370-17-004478,2017-05-24,2017,0000890394,"MoSys, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
1144,https://www.sec.gov/Archives/edgar/data/915358/000091535817000012/0000915358-17-000012-index.htm,646 KB,0000915358-17-000012,2017-05-25,2017,0000915358,SIGMATRON INTERNATIONAL INC,5,"['', '', '', '', 'Complete submission text file']"
1148,https://www.sec.gov/Archives/edgar/data/1105472/000110465917036147/0001104659-17-036147-index.htm,3 MB,0001104659-17-036147,2017-05-30,2017,0001105472,"Sonus, Inc.",4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
1160,https://www.sec.gov/Archives/edgar/data/1114483/000111448317000015/0001114483-17-000015-index.htm,639 KB,0001114483-17-000015,2017-05-31,2017,0001114483,Integer Holdings Corp,3,"['SD 2017-05-31', 'EXHIBIT 1.01 2017-05-31 SD', 'Complete submission text file']"
1166,https://www.sec.gov/Archives/edgar/data/1029744/000102974417000065/0001029744-17-000065-index.htm,46 KB,0001029744-17-000065,2017-05-30,2017,0001029744,SONIC FOUNDRY INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1176,https://www.sec.gov/Archives/edgar/data/22701/000089710117000686/0000897101-17-000686-index.htm,25 KB,0000897101-17-000686,2017-05-31,2017,0000022701,COMMUNICATIONS SYSTEMS INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
1182,https://www.sec.gov/Archives/edgar/data/1492674/000110465917036516/0001104659-17-036516-index.htm,54 KB,0001104659-17-036516,2017-05-31,2017,0001492674,"T2 Biosystems, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
1190,https://www.sec.gov/Archives/edgar/data/920532/000114420417029931/0001144204-17-029931-index.htm,349 KB,0001144204-17-029931,2017-05-30,2017,0000920532,Pointer Telocation Ltd,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1199,https://www.sec.gov/Archives/edgar/data/851310/000085131017000035/0000851310-17-000035-index.htm,80 KB,0000851310-17-000035,2017-05-31,2017,0000851310,HARMONIC INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1205,https://www.sec.gov/Archives/edgar/data/1444380/000156459017011677/0001564590-17-011677-index.htm,50 KB,0001564590-17-011677,2017-05-25,2017,0001444380,NEVRO CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1214,https://www.sec.gov/Archives/edgar/data/830616/000114420417029267/0001144204-17-029267-index.htm,60 KB,0001144204-17-029267,2017-05-24,2017,0000830616,"SCI Engineered Materials, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1219,https://www.sec.gov/Archives/edgar/data/918580/000114420417029302/0001144204-17-029302-index.htm,26 KB,0001144204-17-029302,2017-05-24,2017,0000918580,Gaming Partners International CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1226,https://www.sec.gov/Archives/edgar/data/277509/000027750917000037/0000277509-17-000037-index.htm,115 KB,0000277509-17-000037,2017-05-31,2017,0000277509,FEDERAL SIGNAL CORP /DE/,4,"['FORM SD', 'EXHIBIT 1.01', 'FSS LOGO', 'Complete submission text file']"
1232,https://www.sec.gov/Archives/edgar/data/835011/000162828017006092/0001628280-17-006092-index.htm,34 KB,0001628280-17-006092,2017-05-31,2017,0000835011,MGP INGREDIENTS INC,3,"['FORM SD - CONFLICT MINERALS 2016', 'EX 1.01 - CONFLICT MINERALS 2016', 'Complete submission text file']"
1245,https://www.sec.gov/Archives/edgar/data/29002/000156459017011883/0001564590-17-011883-index.htm,230 KB,0001564590-17-011883,2017-05-31,2017,0000029002,DIODES INC /DEL/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1251,https://www.sec.gov/Archives/edgar/data/880266/000088026617000020/0000880266-17-000020-index.htm,340 KB,0000880266-17-000020,2017-05-30,2017,0000880266,AGCO CORP /DE,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1255,https://www.sec.gov/Archives/edgar/data/912833/000091283317000024/0000912833-17-000024-index.htm,264 KB,0000912833-17-000024,2017-05-31,2017,0000912833,WEST MARINE INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1260,https://www.sec.gov/Archives/edgar/data/6284/000119312517180884/0001193125-17-180884-index.htm,157 KB,0001193125-17-180884,2017-05-24,2017,0000006284,ANALOGIC CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1266,https://www.sec.gov/Archives/edgar/data/1057083/000156459017013206/0001564590-17-013206-index.htm,40 KB,0001564590-17-013206,2017-07-05,2017,0001057083,PC TEL INC,3,"['SD CONFLICT MINERALS 2016', 'EX-1.01', 'Complete submission text file']"
1272,https://www.sec.gov/Archives/edgar/data/1436126/000143612617000040/0001436126-17-000040-index.htm,30 KB,0001436126-17-000040,2017-05-31,2017,0001436126,"Mistras Group, Inc.",3,"['SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
1277,https://www.sec.gov/Archives/edgar/data/319815/000031981517000040/0000319815-17-000040-index.htm,240 KB,0000319815-17-000040,2017-05-31,2017,0000319815,MAXWELL TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1289,https://www.sec.gov/Archives/edgar/data/57131/000110465917036179/0001104659-17-036179-index.htm,391 KB,0001104659-17-036179,2017-05-30,2017,0000057131,LA-Z-BOY INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1293,https://www.sec.gov/Archives/edgar/data/791519/000079151917000053/0000791519-17-000053-index.htm,179 KB,0000791519-17-000053,2017-05-26,2017,0000791519,STAPLES INC,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1299,https://www.sec.gov/Archives/edgar/data/354908/000035490817000039/0000354908-17-000039-index.htm,374 KB,0000354908-17-000039,2017-05-31,2017,0000354908,FLIR SYSTEMS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1305,https://www.sec.gov/Archives/edgar/data/866706/000114036117021845/0001140361-17-021845-index.htm,829 KB,0001140361-17-021845,2017-05-23,2017,0000866706,ESCO TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1313,https://www.sec.gov/Archives/edgar/data/1137411/000113741117000078/0001137411-17-000078-index.htm,91 KB,0001137411-17-000078,2017-05-26,2017,0001137411,ROCKWELL COLLINS INC,4,"['FORM SD', 'CONFLICT MINERALS REPORT FOR THE CALENDAR YEAR ENDED DECEMBER 31, 2016', '', 'Complete submission text file']"
1319,https://www.sec.gov/Archives/edgar/data/78814/000007881417000010/0000078814-17-000010-index.htm,495 KB,0000078814-17-000010,2017-05-31,2017,0000078814,PITNEY BOWES INC /DE/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1325,https://www.sec.gov/Archives/edgar/data/808326/000080832617000015/0000808326-17-000015-index.htm,807 KB,0000808326-17-000015,2017-05-15,2017,0000808326,EMCORE CORP,4,"['SD CONFLICT MINERALS REPORT CALENDAR YEAR 2016', 'EXHIBIT 1.01 2016 CONFLICT MINERAL REPORT', 'EMCORE LOGO SD 2015', 'Complete submission text file']"
