,link,size,filing_date,year,cik,conformed_name
4130,https://www.sec.gov/Archives/edgar/data/1173514/000117351414000063/0001173514-14-000063-index.htm,70 KB,2014-06-02,2014,0001173514,"HYSTER-YALE MATERIALS HANDLING, INC."
4136,https://www.sec.gov/Archives/edgar/data/8818/000110465914042751/0001104659-14-042751-index.htm,53 KB,2014-05-30,2014,0000008818,Avery Dennison Corp
4143,https://www.sec.gov/Archives/edgar/data/1227025/000119312514220171/0001193125-14-220171-index.htm,28 KB,2014-05-30,2014,0001227025,NEOPHOTONICS CORP
4148,https://www.sec.gov/Archives/edgar/data/1417892/000114420414037149/0001144204-14-037149-index.htm,21 KB,2014-06-12,2014,0001417892,ReneSola Ltd
4154,https://www.sec.gov/Archives/edgar/data/1173382/000117338214000017/0001173382-14-000017-index.htm,32 KB,2014-06-02,2014,0001173382,CAE INC
4155,https://www.sec.gov/Archives/edgar/data/1173382/000117338214000015/0001173382-14-000015-index.htm,14 KB,2014-05-21,2014,0001173382,CAE INC
4161,https://www.sec.gov/Archives/edgar/data/912615/000119312514222494/0001193125-14-222494-index.htm,28 KB,2014-06-02,2014,0000912615,URBAN OUTFITTERS INC
4175,https://www.sec.gov/Archives/edgar/data/1114448/000110465914043173/0001104659-14-043173-index.htm,64 KB,2014-06-02,2014,0001114448,NOVARTIS AG
4183,https://www.sec.gov/Archives/edgar/data/886158/000117184314002635/0001171843-14-002635-index.htm,92 KB,2014-05-30,2014,0000886158,BED BATH & BEYOND INC
4189,https://www.sec.gov/Archives/edgar/data/724004/000143774914010267/0001437749-14-010267-index.htm,30 KB,2014-05-30,2014,0000724004,MESA LABORATORIES INC /CO
4195,https://www.sec.gov/Archives/edgar/data/719494/000114420414034848/0001144204-14-034848-index.htm,36 KB,2014-06-02,2014,0000719494,"Inrad Optics, Inc."
4201,https://www.sec.gov/Archives/edgar/data/707388/000070738814000027/0000707388-14-000027-index.htm,32 KB,2014-06-02,2014,0000707388,DIGIRAD CORP
4208,https://www.sec.gov/Archives/edgar/data/1453015/000091228214000292/0000912282-14-000292-index.htm,99 KB,2014-05-30,2014,0001453015,Ballard Power Systems Inc.
4214,https://www.sec.gov/Archives/edgar/data/1370416/000127956914000979/0001279569-14-000979-index.htm,24 KB,2014-06-03,2014,0001370416,WESTPORT FUEL SYSTEMS INC.
4220,https://www.sec.gov/Archives/edgar/data/749660/000119312514222527/0001193125-14-222527-index.htm,13 KB,2014-06-02,2014,0000749660,ICAD INC
4226,https://www.sec.gov/Archives/edgar/data/885639/000088563914000011/0000885639-14-000011-index.htm,88 KB,2014-05-30,2014,0000885639,KOHLS Corp
4232,https://www.sec.gov/Archives/edgar/data/793952/000079395214000030/0000793952-14-000030-index.htm,63 KB,2014-06-02,2014,0000793952,"HARLEY-DAVIDSON, INC."
4239,https://www.sec.gov/Archives/edgar/data/1339048/000133904814000056/0001339048-14-000056-index.htm,197 KB,2014-05-30,2014,0001339048,"Western Refining, Inc."
4245,https://www.sec.gov/Archives/edgar/data/56873/000110465914043202/0001104659-14-043202-index.htm,59 KB,2014-06-02,2014,0000056873,KROGER CO
4255,https://www.sec.gov/Archives/edgar/data/1487101/000148710114000023/0001487101-14-000023-index.htm,46 KB,2014-06-02,2014,0001487101,KEYW HOLDING CORP
4261,https://www.sec.gov/Archives/edgar/data/1166126/000116612614000032/0001166126-14-000032-index.htm,45 KB,2014-06-02,2014,0001166126,J C PENNEY CO INC
4269,https://www.sec.gov/Archives/edgar/data/320193/000119312514217311/0001193125-14-217311-index.htm,103 KB,2014-05-29,2014,0000320193,Apple Inc.
4275,https://www.sec.gov/Archives/edgar/data/1091883/000109188314000026/0001091883-14-000026-index.htm,48 KB,2014-05-30,2014,0001091883,CIRCOR INTERNATIONAL INC
4281,https://www.sec.gov/Archives/edgar/data/65270/000006527014000016/0000065270-14-000016-index.htm,101 KB,2014-06-02,2014,0000065270,METHODE ELECTRONICS INC
4284,https://www.sec.gov/Archives/edgar/data/1068874/000106887414000033/0001068874-14-000033-index.htm,36 KB,2014-06-02,2014,0001068874,SECURE POINT TECHNOLOGIES INC
4291,https://www.sec.gov/Archives/edgar/data/1411207/000119312514222497/0001193125-14-222497-index.htm,38 KB,2014-06-02,2014,0001411207,Allison Transmission Holdings Inc
4297,https://www.sec.gov/Archives/edgar/data/8868/000000886814000030/0000008868-14-000030-index.htm,51 KB,2014-06-02,2014,0000008868,AVON PRODUCTS INC
4303,https://www.sec.gov/Archives/edgar/data/1493594/000119312514218531/0001193125-14-218531-index.htm,20 KB,2014-05-30,2014,0001493594,"MACOM Technology Solutions Holdings, Inc."
4314,https://www.sec.gov/Archives/edgar/data/1000229/000100022914000077/0001000229-14-000077-index.htm,27 KB,2014-05-30,2014,0001000229,CORE LABORATORIES N V
4320,https://www.sec.gov/Archives/edgar/data/896156/000143774914010219/0001437749-14-010219-index.htm,41 KB,2014-05-30,2014,0000896156,ETHAN ALLEN INTERIORS INC
4326,https://www.sec.gov/Archives/edgar/data/859163/000085916314000043/0000859163-14-000043-index.htm,134 KB,2014-05-28,2014,0000859163,AVX Corp
4327,https://www.sec.gov/Archives/edgar/data/1385598/000110465914049817/0001104659-14-049817-index.htm,23 KB,2014-07-02,2014,0001385598,"JA Solar Holdings Co., Ltd."
4333,https://www.sec.gov/Archives/edgar/data/912767/000114036114024001/0001140361-14-024001-index.htm,15 KB,2014-06-02,2014,0000912767,UNIVERSAL FOREST PRODUCTS INC
4342,https://www.sec.gov/Archives/edgar/data/817720/000119312514217250/0001193125-14-217250-index.htm,30 KB,2014-05-29,2014,0000817720,SYNAPTICS Inc
4348,https://www.sec.gov/Archives/edgar/data/1011570/000110465914043310/0001104659-14-043310-index.htm,41 KB,2014-06-02,2014,0001011570,KNOLL INC
4354,https://www.sec.gov/Archives/edgar/data/1122411/000095010314003757/0000950103-14-003757-index.htm,394 KB,2014-05-30,2014,0001122411,"ASE Technology Holding Co., Ltd."
4361,https://www.sec.gov/Archives/edgar/data/870753/000157104914002213/0001571049-14-002213-index.htm,26 KB,2014-06-02,2014,0000870753,NUMEREX CORP /PA/
4366,https://www.sec.gov/Archives/edgar/data/1177845/000143774914010365/0001437749-14-010365-index.htm,22 KB,2014-06-02,2014,0001177845,XPLORE TECHNOLOGIES CORP
4371,https://www.sec.gov/Archives/edgar/data/896841/000089684114000033/0000896841-14-000033-index.htm,44 KB,2014-06-02,2014,0000896841,"AVID TECHNOLOGY, INC."
4382,https://www.sec.gov/Archives/edgar/data/920371/000092037114000059/0000920371-14-000059-index.htm,30 KB,2014-05-29,2014,0000920371,"Simpson Manufacturing Co., Inc."
4388,https://www.sec.gov/Archives/edgar/data/6955/000000695514000011/0000006955-14-000011-index.htm,43 KB,2014-06-02,2014,0000006955,ACTUANT CORP
4393,https://www.sec.gov/Archives/edgar/data/854800/000117891314001955/0001178913-14-001955-index.htm,33 KB,2014-06-02,2014,0000854800,"MICT, Inc."
4399,https://www.sec.gov/Archives/edgar/data/58492/000119312514218835/0001193125-14-218835-index.htm,53 KB,2014-05-30,2014,0000058492,LEGGETT & PLATT INC
4405,https://www.sec.gov/Archives/edgar/data/1065696/000106569614000045/0001065696-14-000045-index.htm,26 KB,2014-05-30,2014,0001065696,LKQ CORP
4411,https://www.sec.gov/Archives/edgar/data/10329/000143774914010497/0001437749-14-010497-index.htm,35 KB,2014-06-02,2014,0000010329,BASSETT FURNITURE INDUSTRIES INC
4417,https://www.sec.gov/Archives/edgar/data/728387/000114420414035074/0001144204-14-035074-index.htm,16 KB,2014-06-02,2014,0000728387,"Isoray, Inc."
4423,https://www.sec.gov/Archives/edgar/data/946936/000117494714000270/0001174947-14-000270-index.htm,21 KB,2014-06-02,2014,0000946936,DESWELL INDUSTRIES INC
4432,https://www.sec.gov/Archives/edgar/data/67279/000143774914010428/0001437749-14-010428-index.htm,72 KB,2014-06-02,2014,0000067279,MOCON INC
4438,https://www.sec.gov/Archives/edgar/data/1076930/000119312514221528/0001193125-14-221528-index.htm,33 KB,2014-06-02,2014,0001076930,NOVANTA INC
4444,https://www.sec.gov/Archives/edgar/data/897077/000089707714000054/0000897077-14-000054-index.htm,52 KB,2014-05-30,2014,0000897077,ALAMO GROUP INC
4449,https://www.sec.gov/Archives/edgar/data/1544229/000154422914000017/0001544229-14-000017-index.htm,164 KB,2014-06-02,2014,0001544229,"Engility Holdings, Inc."
4453,https://www.sec.gov/Archives/edgar/data/1488139/000148813914000023/0001488139-14-000023-index.htm,24 KB,2014-06-02,2014,0001488139,"Ameresco, Inc."
4459,https://www.sec.gov/Archives/edgar/data/1306830/000130683014000089/0001306830-14-000089-index.htm,63 KB,2014-05-30,2014,0001306830,Celanese Corp
4463,https://www.sec.gov/Archives/edgar/data/1388133/000114036114023883/0001140361-14-023883-index.htm,78 KB,2014-06-02,2014,0001388133,ShoreTel Inc
4469,https://www.sec.gov/Archives/edgar/data/1190723/000119312514219779/0001193125-14-219779-index.htm,31 KB,2014-05-30,2014,0001190723,TENARIS SA
4475,https://www.sec.gov/Archives/edgar/data/886346/000088634614000031/0000886346-14-000031-index.htm,32 KB,2014-06-02,2014,0000886346,KADANT INC
4485,https://www.sec.gov/Archives/edgar/data/742278/000157104914002233/0001571049-14-002233-index.htm,48 KB,2014-06-02,2014,0000742278,RPC INC
4490,https://www.sec.gov/Archives/edgar/data/1110647/000144530514002414/0001445305-14-002414-index.htm,93 KB,2014-05-30,2014,0001110647,"OCLARO, INC."
4496,https://www.sec.gov/Archives/edgar/data/863436/000086343614000022/0000863436-14-000022-index.htm,50 KB,2014-05-30,2014,0000863436,BENCHMARK ELECTRONICS INC
4502,https://www.sec.gov/Archives/edgar/data/1078075/000119312514222016/0001193125-14-222016-index.htm,48 KB,2014-06-02,2014,0001078075,NETSCOUT SYSTEMS INC
4508,https://www.sec.gov/Archives/edgar/data/1320461/000119312514221795/0001193125-14-221795-index.htm,48 KB,2014-06-02,2014,0001320461,Cooper-Standard Holdings Inc.
4514,https://www.sec.gov/Archives/edgar/data/792987/000079298714000031/0000792987-14-000031-index.htm,104 KB,2014-06-02,2014,0000792987,ASTEC INDUSTRIES INC
4523,https://www.sec.gov/Archives/edgar/data/1385157/000110465914043146/0001104659-14-043146-index.htm,64 KB,2014-06-02,2014,0001385157,TE Connectivity Ltd.
4527,https://www.sec.gov/Archives/edgar/data/1291361/000117891314001935/0001178913-14-001935-index.htm,70 KB,2014-06-02,2014,0001291361,Syneron Medical Ltd.
4528,https://www.sec.gov/Archives/edgar/data/932699/000093269914000051/0000932699-14-000051-index.htm,27 KB,2014-08-22,2014,0000932699,AMERICAN POWER GROUP Corp
4539,https://www.sec.gov/Archives/edgar/data/80035/000114420414034954/0001144204-14-034954-index.htm,34 KB,2014-06-02,2014,0000080035,PREFORMED LINE PRODUCTS CO
4550,https://www.sec.gov/Archives/edgar/data/1018840/000101884014000037/0001018840-14-000037-index.htm,25 KB,2014-05-29,2014,0001018840,ABERCROMBIE & FITCH CO /DE/
4556,https://www.sec.gov/Archives/edgar/data/874710/000114420414034864/0001144204-14-034864-index.htm,27 KB,2014-06-02,2014,0000874710,ALLIED HEALTHCARE PRODUCTS INC
4562,https://www.sec.gov/Archives/edgar/data/1104657/000110465714000112/0001104657-14-000112-index.htm,75 KB,2014-05-30,2014,0001104657,MATERION Corp
4568,https://www.sec.gov/Archives/edgar/data/1094739/000109473914000045/0001094739-14-000045-index.htm,78 KB,2014-05-30,2014,0001094739,FINISAR CORP
4574,https://www.sec.gov/Archives/edgar/data/1000228/000100022814000020/0001000228-14-000020-index.htm,27 KB,2014-06-02,2014,0001000228,HENRY SCHEIN INC
4580,https://www.sec.gov/Archives/edgar/data/65770/000119312514222181/0001193125-14-222181-index.htm,16 KB,2014-06-02,2014,0000065770,"MICROVISION, INC."
4589,https://www.sec.gov/Archives/edgar/data/24491/000114420414034491/0001144204-14-034491-index.htm,23 KB,2014-05-30,2014,0000024491,COOPER TIRE & RUBBER CO
4592,https://www.sec.gov/Archives/edgar/data/1096325/000109632514000047/0001096325-14-000047-index.htm,32 KB,2014-05-29,2014,0001096325,INTERSIL CORP/DE
4598,https://www.sec.gov/Archives/edgar/data/80172/000089710114000800/0000897101-14-000800-index.htm,15 KB,2014-06-02,2014,0000080172,NATIONAL PRESTO INDUSTRIES INC
4604,https://www.sec.gov/Archives/edgar/data/1039399/000103939914000023/0001039399-14-000023-index.htm,67 KB,2014-06-02,2014,0001039399,FORMFACTOR INC
4607,https://www.sec.gov/Archives/edgar/data/5133/000119312514220095/0001193125-14-220095-index.htm,23 KB,2014-05-30,2014,0000005133,AMERICAN GREETINGS CORP
4613,https://www.sec.gov/Archives/edgar/data/772406/000119312514222199/0001193125-14-222199-index.htm,89 KB,2014-06-02,2014,0000772406,"CIRRUS LOGIC, INC."
4620,https://www.sec.gov/Archives/edgar/data/37472/000089710114000787/0000897101-14-000787-index.htm,26 KB,2014-06-02,2014,0000037472,FLEXSTEEL INDUSTRIES INC
4624,https://www.sec.gov/Archives/edgar/data/1375557/000119312514222104/0001193125-14-222104-index.htm,13 KB,2014-06-02,2014,0001375557,"Guidance Software, Inc."
4629,https://www.sec.gov/Archives/edgar/data/1405041/000140504114000022/0001405041-14-000022-index.htm,58 KB,2014-05-29,2014,0001405041,Momentive Performance Materials Inc.
4635,https://www.sec.gov/Archives/edgar/data/1096752/000109675214000057/0001096752-14-000057-index.htm,90 KB,2014-06-02,2014,0001096752,EDGEWELL PERSONAL CARE Co
4641,https://www.sec.gov/Archives/edgar/data/1060822/000119312514222142/0001193125-14-222142-index.htm,13 KB,2014-06-02,2014,0001060822,CARTERS INC
4647,https://www.sec.gov/Archives/edgar/data/216085/000114036114023837/0001140361-14-023837-index.htm,29 KB,2014-06-02,2014,0000216085,HAVERTY FURNITURE COMPANIES INC
4653,https://www.sec.gov/Archives/edgar/data/106040/000119312514220255/0001193125-14-220255-index.htm,130 KB,2014-06-02,2014,0000106040,WESTERN DIGITAL CORP
4659,https://www.sec.gov/Archives/edgar/data/355811/000035581114000022/0000355811-14-000022-index.htm,92 KB,2014-05-30,2014,0000355811,GENTEX CORP
4669,https://www.sec.gov/Archives/edgar/data/1037868/000119312514217329/0001193125-14-217329-index.htm,26 KB,2014-05-29,2014,0001037868,AMETEK INC/
4675,https://www.sec.gov/Archives/edgar/data/711377/000119312514222639/0001193125-14-222639-index.htm,17 KB,2014-06-03,2014,0000711377,NEOGEN CORP
4681,https://www.sec.gov/Archives/edgar/data/1274494/000127449414000027/0001274494-14-000027-index.htm,57 KB,2014-05-30,2014,0001274494,"FIRST SOLAR, INC."
4687,https://www.sec.gov/Archives/edgar/data/913241/000101905614000794/0001019056-14-000794-index.htm,29 KB,2014-06-02,2014,0000913241,"STEVEN MADDEN, LTD."
4693,https://www.sec.gov/Archives/edgar/data/1163739/000110465914042776/0001104659-14-042776-index.htm,43 KB,2014-05-30,2014,0001163739,NABORS INDUSTRIES LTD
4699,https://www.sec.gov/Archives/edgar/data/91767/000094852014000017/0000948520-14-000017-index.htm,42 KB,2014-05-30,2014,0000091767,SONOCO PRODUCTS CO
4705,https://www.sec.gov/Archives/edgar/data/923120/000119312514219829/0001193125-14-219829-index.htm,29 KB,2014-05-30,2014,0000923120,GREENBRIER COMPANIES INC
4711,https://www.sec.gov/Archives/edgar/data/928876/000117891314001920/0001178913-14-001920-index.htm,80 KB,2014-06-02,2014,0000928876,TOWER SEMICONDUCTOR LTD
4724,https://www.sec.gov/Archives/edgar/data/89439/000114036114023759/0001140361-14-023759-index.htm,69 KB,2014-05-30,2014,0000089439,MUELLER INDUSTRIES INC
4730,https://www.sec.gov/Archives/edgar/data/48287/000114036114023930/0001140361-14-023930-index.htm,67 KB,2014-06-02,2014,0000048287,HNI CORP
4736,https://www.sec.gov/Archives/edgar/data/1069202/000119312514221514/0001193125-14-221514-index.htm,22 KB,2014-06-02,2014,0001069202,LENNOX INTERNATIONAL INC
4742,https://www.sec.gov/Archives/edgar/data/943034/000089710114000744/0000897101-14-000744-index.htm,23 KB,2014-05-29,2014,0000943034,IMAGE SENSING SYSTEMS INC
4748,https://www.sec.gov/Archives/edgar/data/73309/000119312514221237/0001193125-14-221237-index.htm,16 KB,2014-06-02,2014,0000073309,NUCOR CORP
4752,https://www.sec.gov/Archives/edgar/data/928054/000092805414000015/0000928054-14-000015-index.htm,64 KB,2014-05-30,2014,0000928054,FLOTEK INDUSTRIES INC/CN/
4758,https://www.sec.gov/Archives/edgar/data/1029831/000119312514216373/0001193125-14-216373-index.htm,46 KB,2014-05-29,2014,0001029831,HILLMAN COMPANIES INC
4764,https://www.sec.gov/Archives/edgar/data/815556/000081555614000036/0000815556-14-000036-index.htm,68 KB,2014-06-02,2014,0000815556,FASTENAL CO
4770,https://www.sec.gov/Archives/edgar/data/811212/000114036114024143/0001140361-14-024143-index.htm,31 KB,2014-06-02,2014,0000811212,CESCA THERAPEUTICS INC.
4778,https://www.sec.gov/Archives/edgar/data/1117795/000119312514218145/0001193125-14-218145-index.htm,38 KB,2014-05-30,2014,0001117795,CHINA MOBILE LTD /ADR/
4784,https://www.sec.gov/Archives/edgar/data/30625/000119312514222204/0001193125-14-222204-index.htm,46 KB,2014-06-02,2014,0000030625,FLOWSERVE CORP
4791,https://www.sec.gov/Archives/edgar/data/916529/000118518514001472/0001185185-14-001472-index.htm,70 KB,2014-06-02,2014,0000916529,AROTECH CORP
4797,https://www.sec.gov/Archives/edgar/data/1024795/000102479514000020/0001024795-14-000020-index.htm,41 KB,2014-06-02,2014,0001024795,"HELIOS TECHNOLOGIES, INC."
4799,https://www.sec.gov/Archives/edgar/data/1037676/000110465914043110/0001104659-14-043110-index.htm,36 KB,2014-06-02,2014,0001037676,ARCH COAL INC
4808,https://www.sec.gov/Archives/edgar/data/819220/000089225114000067/0000892251-14-000067-index.htm,26 KB,2014-06-02,2014,0000819220,MULTI COLOR Corp
4814,https://www.sec.gov/Archives/edgar/data/19871/000134100414000468/0001341004-14-000468-index.htm,29 KB,2014-05-30,2014,0000019871,CHICAGO RIVET & MACHINE CO
4820,https://www.sec.gov/Archives/edgar/data/12927/000001292714000032/0000012927-14-000032-index.htm,46 KB,2014-06-02,2014,0000012927,BOEING CO
4824,https://www.sec.gov/Archives/edgar/data/64463/000100329714000301/0001003297-14-000301-index.htm,152 KB,2014-06-02,2014,0000064463,MECHANICAL TECHNOLOGY INC
4825,https://www.sec.gov/Archives/edgar/data/1342958/000149315214001775/0001493152-14-001775-index.htm,35 KB,2014-06-02,2014,0001342958,DIGITAL ALLY INC
4831,https://www.sec.gov/Archives/edgar/data/100625/000114420414034368/0001144204-14-034368-index.htm,39 KB,2014-05-30,2014,0000100625,SIERRA MONITOR CORP /CA/
4842,https://www.sec.gov/Archives/edgar/data/310158/000031015814000041/0000310158-14-000041-index.htm,69 KB,2014-05-30,2014,0000310158,"Merck & Co., Inc."
4848,https://www.sec.gov/Archives/edgar/data/813672/000119312514221932/0001193125-14-221932-index.htm,33 KB,2014-06-02,2014,0000813672,CADENCE DESIGN SYSTEMS INC
4854,https://www.sec.gov/Archives/edgar/data/769520/000134100414000479/0001341004-14-000479-index.htm,65 KB,2014-06-02,2014,0000769520,MIDDLEBY CORP
4860,https://www.sec.gov/Archives/edgar/data/30831/000114420414033939/0001144204-14-033939-index.htm,42 KB,2014-05-28,2014,0000030831,DYNASIL CORP OF AMERICA
4864,https://www.sec.gov/Archives/edgar/data/1244937/000119312514222348/0001193125-14-222348-index.htm,36 KB,2014-06-02,2014,0001244937,ENERNOC INC
4869,https://www.sec.gov/Archives/edgar/data/886035/000119312514220948/0001193125-14-220948-index.htm,15 KB,2014-06-02,2014,0000886035,GENERAL CABLE CORP /DE/
4875,https://www.sec.gov/Archives/edgar/data/836690/000110465914043022/0001104659-14-043022-index.htm,24 KB,2014-06-02,2014,0000836690,INNOVATIVE SOLUTIONS & SUPPORT INC
4881,https://www.sec.gov/Archives/edgar/data/66570/000006657014000026/0000066570-14-000026-index.htm,168 KB,2014-06-02,2014,0000066570,MSA Safety Inc
4887,https://www.sec.gov/Archives/edgar/data/55772/000005577214000027/0000055772-14-000027-index.htm,107 KB,2014-05-29,2014,0000055772,KIMBALL INTERNATIONAL INC
4890,https://www.sec.gov/Archives/edgar/data/1164727/000119312514222492/0001193125-14-222492-index.htm,34 KB,2014-06-02,2014,0001164727,NEWMONT GOLDCORP CORP /DE/
4896,https://www.sec.gov/Archives/edgar/data/936395/000093639514000032/0000936395-14-000032-index.htm,56 KB,2014-05-30,2014,0000936395,CIENA CORP
4902,https://www.sec.gov/Archives/edgar/data/55242/000005524214000012/0000055242-14-000012-index.htm,79 KB,2014-06-02,2014,0000055242,KENNAMETAL INC
4908,https://www.sec.gov/Archives/edgar/data/850460/000119312514220056/0001193125-14-220056-index.htm,15 KB,2014-05-30,2014,0000850460,ENCORE WIRE CORP
4914,https://www.sec.gov/Archives/edgar/data/1359841/000135984114000038/0001359841-14-000038-index.htm,82 KB,2014-06-02,2014,0001359841,Hanesbrands Inc.
4920,https://www.sec.gov/Archives/edgar/data/1058057/000119312514220163/0001193125-14-220163-index.htm,213 KB,2014-05-30,2014,0001058057,MARVELL TECHNOLOGY GROUP LTD
4926,https://www.sec.gov/Archives/edgar/data/1358651/000141057814000199/0001410578-14-000199-index.htm,31 KB,2014-06-02,2014,0001358651,Neiman Marcus Group LTD LLC
4927,https://www.sec.gov/Archives/edgar/data/1358651/000110465914042656/0001104659-14-042656-index.htm,31 KB,2014-05-30,2014,0001358651,Neiman Marcus Group LTD LLC
4933,https://www.sec.gov/Archives/edgar/data/63276/000119312514221888/0001193125-14-221888-index.htm,25 KB,2014-06-02,2014,0000063276,MATTEL INC /DE/
4938,https://www.sec.gov/Archives/edgar/data/313807/000119312514216013/0001193125-14-216013-index.htm,14 KB,2014-05-29,2014,0000313807,BP PLC
4945,https://www.sec.gov/Archives/edgar/data/849399/000119312514221930/0001193125-14-221930-index.htm,52 KB,2014-06-02,2014,0000849399,SYMANTEC CORP
4951,https://www.sec.gov/Archives/edgar/data/310142/000114036114023423/0001140361-14-023423-index.htm,18 KB,2014-05-29,2014,0000310142,SENSIENT TECHNOLOGIES CORP
4953,https://www.sec.gov/Archives/edgar/data/892482/000089710114000788/0000897101-14-000788-index.htm,2 MB,2014-06-02,2014,0000892482,Qumu Corp
4959,https://www.sec.gov/Archives/edgar/data/8858/000119312514222347/0001193125-14-222347-index.htm,41 KB,2014-06-02,2014,0000008858,AVNET INC
4965,https://www.sec.gov/Archives/edgar/data/14195/000001419514000018/0000014195-14-000018-index.htm,44 KB,2014-05-30,2014,0000014195,BRIGGS & STRATTON CORP
4971,https://www.sec.gov/Archives/edgar/data/1034670/000119312514221163/0001193125-14-221163-index.htm,40 KB,2014-06-02,2014,0001034670,AUTOLIV INC
4977,https://www.sec.gov/Archives/edgar/data/90896/000119312514219222/0001193125-14-219222-index.htm,15 KB,2014-05-30,2014,0000090896,Skyline Champion Corp
4981,https://www.sec.gov/Archives/edgar/data/1166141/000119312514218183/0001193125-14-218183-index.htm,35 KB,2014-05-30,2014,0001166141,NTT DOCOMO INC
4992,https://www.sec.gov/Archives/edgar/data/816956/000091431714000739/0000914317-14-000739-index.htm,140 KB,2014-05-30,2014,0000816956,CONMED CORP
5002,https://www.sec.gov/Archives/edgar/data/709283/000120677414001836/0001206774-14-001836-index.htm,24 KB,2014-06-02,2014,0000709283,QUANTUM CORP /DE/
5008,https://www.sec.gov/Archives/edgar/data/319201/000119312514222173/0001193125-14-222173-index.htm,102 KB,2014-06-02,2014,0000319201,KLA CORP
5014,https://www.sec.gov/Archives/edgar/data/1306965/000119312514211981/0001193125-14-211981-index.htm,12 KB,2014-05-27,2014,0001306965,Royal Dutch Shell plc
5017,https://www.sec.gov/Archives/edgar/data/20740/000119312514222073/0001193125-14-222073-index.htm,35 KB,2014-06-02,2014,0000020740,CLARCOR INC.
5025,https://www.sec.gov/Archives/edgar/data/722313/000110465914043408/0001104659-14-043408-index.htm,33 KB,2014-06-02,2014,0000722313,NORTECH SYSTEMS INC
5034,https://www.sec.gov/Archives/edgar/data/910521/000091052114000015/0000910521-14-000015-index.htm,47 KB,2014-06-02,2014,0000910521,DECKERS OUTDOOR CORP
5040,https://www.sec.gov/Archives/edgar/data/931015/000144530514002429/0001445305-14-002429-index.htm,116 KB,2014-06-02,2014,0000931015,Polaris Inc.
5047,https://www.sec.gov/Archives/edgar/data/105770/000010577014000028/0000105770-14-000028-index.htm,51 KB,2014-06-02,2014,0000105770,WEST PHARMACEUTICAL SERVICES INC
5053,https://www.sec.gov/Archives/edgar/data/1289636/000091228214000298/0000912282-14-000298-index.htm,27 KB,2014-06-02,2014,0001289636,PROFIRE ENERGY INC
5057,https://www.sec.gov/Archives/edgar/data/817366/000119312514217771/0001193125-14-217771-index.htm,24 KB,2014-05-30,2014,0000817366,VCA INC
5063,https://www.sec.gov/Archives/edgar/data/1021860/000119312514221517/0001193125-14-221517-index.htm,26 KB,2014-06-02,2014,0001021860,NATIONAL OILWELL VARCO INC
5074,https://www.sec.gov/Archives/edgar/data/708819/000119312514222190/0001193125-14-222190-index.htm,32 KB,2014-06-02,2014,0000708819,MCDERMOTT INTERNATIONAL INC
5080,https://www.sec.gov/Archives/edgar/data/1099800/000110465914043345/0001104659-14-043345-index.htm,53 KB,2014-06-02,2014,0001099800,Edwards Lifesciences Corp
5086,https://www.sec.gov/Archives/edgar/data/46129/000110465914043135/0001104659-14-043135-index.htm,28 KB,2014-06-02,2014,0000046129,ALLIED MOTION TECHNOLOGIES INC
5092,https://www.sec.gov/Archives/edgar/data/1493761/000149376114000006/0001493761-14-000006-index.htm,42 KB,2014-06-02,2014,0001493761,Turtle Beach Corp
5098,https://www.sec.gov/Archives/edgar/data/1401257/000140125714000107/0001401257-14-000107-index.htm,36 KB,2014-05-30,2014,0001401257,"FORUM ENERGY TECHNOLOGIES, INC."
5104,https://www.sec.gov/Archives/edgar/data/1159167/000115916714000030/0001159167-14-000030-index.htm,45 KB,2014-06-02,2014,0001159167,IROBOT CORP
5108,https://www.sec.gov/Archives/edgar/data/825410/000082541014000036/0000825410-14-000036-index.htm,35 KB,2014-07-09,2014,0000825410,LANDAUER INC
5114,https://www.sec.gov/Archives/edgar/data/14707/000001470714000034/0000014707-14-000034-index.htm,33 KB,2014-06-02,2014,0000014707,CALERES INC
5119,https://www.sec.gov/Archives/edgar/data/917523/000119312514219305/0001193125-14-219305-index.htm,48 KB,2014-05-30,2014,0000917523,"Revolution Lighting Technologies, Inc."
5126,https://www.sec.gov/Archives/edgar/data/1095348/000117184314002651/0001171843-14-002651-index.htm,24 KB,2014-06-02,2014,0001095348,O2MICRO INTERNATIONAL LTD
5132,https://www.sec.gov/Archives/edgar/data/78239/000114036114024157/0001140361-14-024157-index.htm,72 KB,2014-06-02,2014,0000078239,PVH CORP. /DE/
5143,https://www.sec.gov/Archives/edgar/data/1015155/000114420414034630/0001144204-14-034630-index.htm,15 KB,2014-05-30,2014,0001015155,CHARLES & COLVARD LTD
5148,https://www.sec.gov/Archives/edgar/data/34115/000119312514221452/0001193125-14-221452-index.htm,13 KB,2014-06-02,2014,0000034115,CLAIRES STORES INC
5154,https://www.sec.gov/Archives/edgar/data/1071321/000094787114000357/0000947871-14-000357-index.htm,35 KB,2014-05-30,2014,0001071321,TURKCELL ILETISIM HIZMETLERI A S
5160,https://www.sec.gov/Archives/edgar/data/1318008/000119312514221753/0001193125-14-221753-index.htm,28 KB,2014-06-02,2014,0001318008,Zumiez Inc
5166,https://www.sec.gov/Archives/edgar/data/66382/000006638214000022/0000066382-14-000022-index.htm,49 KB,2014-05-27,2014,0000066382,MILLER HERMAN INC
