,link,size,filing_date,year,cik
4740,https://www.sec.gov/Archives/edgar/data/943034/000089710116002440/0000897101-16-002440-index.htm,20 KB,2016-05-27,2016,0000943034
4746,https://www.sec.gov/Archives/edgar/data/73309/000119312516607567/0001193125-16-607567-index.htm,17 KB,2016-05-31,2016,0000073309
4750,https://www.sec.gov/Archives/edgar/data/928054/000092805416000125/0000928054-16-000125-index.htm,68 KB,2016-05-31,2016,0000928054
4756,https://www.sec.gov/Archives/edgar/data/1029831/000162828016016394/0001628280-16-016394-index.htm,84 KB,2016-05-16,2016,0001029831
4762,https://www.sec.gov/Archives/edgar/data/815556/000081555616000105/0000815556-16-000105-index.htm,259 KB,2016-05-27,2016,0000815556
4768,https://www.sec.gov/Archives/edgar/data/811212/000143774916032962/0001437749-16-032962-index.htm,46 KB,2016-05-27,2016,0000811212
4776,https://www.sec.gov/Archives/edgar/data/1117795/000119312516603011/0001193125-16-603011-index.htm,207 KB,2016-05-26,2016,0001117795
4782,https://www.sec.gov/Archives/edgar/data/30625/000119312516605582/0001193125-16-605582-index.htm,259 KB,2016-05-27,2016,0000030625
4789,https://www.sec.gov/Archives/edgar/data/916529/000118518516004736/0001185185-16-004736-index.htm,57 KB,2016-05-31,2016,0000916529
4795,https://www.sec.gov/Archives/edgar/data/1024795/000102479516000063/0001024795-16-000063-index.htm,40 KB,2016-05-25,2016,0001024795
4803,https://www.sec.gov/Archives/edgar/data/1166003/000162828016016829/0001628280-16-016829-index.htm,43 KB,2016-05-31,2016,0001166003
4807,https://www.sec.gov/Archives/edgar/data/819220/000089225116000233/0000892251-16-000233-index.htm,28 KB,2016-05-31,2016,0000819220
4812,https://www.sec.gov/Archives/edgar/data/19871/000134100416001461/0001341004-16-001461-index.htm,27 KB,2016-05-31,2016,0000019871
4818,https://www.sec.gov/Archives/edgar/data/12927/000001292716000129/0000012927-16-000129-index.htm,81 KB,2016-05-27,2016,0000012927
4822,https://www.sec.gov/Archives/edgar/data/64463/000100329716000739/0001003297-16-000739-index.htm,154 KB,2016-05-27,2016,0000064463
4829,https://www.sec.gov/Archives/edgar/data/100625/000114420416105462/0001144204-16-105462-index.htm,39 KB,2016-05-27,2016,0000100625
4835,https://www.sec.gov/Archives/edgar/data/721371/000072137116000227/0000721371-16-000227-index.htm,299 KB,2016-05-31,2016,0000721371
4840,https://www.sec.gov/Archives/edgar/data/310158/000031015816000074/0000310158-16-000074-index.htm,350 KB,2016-05-27,2016,0000310158
4846,https://www.sec.gov/Archives/edgar/data/813672/000119312516608328/0001193125-16-608328-index.htm,35 KB,2016-05-31,2016,0000813672
4852,https://www.sec.gov/Archives/edgar/data/769520/000134100416001459/0001341004-16-001459-index.htm,484 KB,2016-05-31,2016,0000769520
4858,https://www.sec.gov/Archives/edgar/data/30831/000114420416104971/0001144204-16-104971-index.htm,55 KB,2016-05-26,2016,0000030831
4862,https://www.sec.gov/Archives/edgar/data/1244937/000124493716000033/0001244937-16-000033-index.htm,72 KB,2016-05-27,2016,0001244937
4867,https://www.sec.gov/Archives/edgar/data/886035/000088603516000196/0000886035-16-000196-index.htm,394 KB,2016-05-31,2016,0000886035
4873,https://www.sec.gov/Archives/edgar/data/836690/000110465916124196/0001104659-16-124196-index.htm,21 KB,2016-05-31,2016,0000836690
4879,https://www.sec.gov/Archives/edgar/data/66570/000006657016000087/0000066570-16-000087-index.htm,411 KB,2016-05-31,2016,0000066570
4885,https://www.sec.gov/Archives/edgar/data/55772/000005577216000056/0000055772-16-000056-index.htm,414 KB,2016-05-27,2016,0000055772
4888,https://www.sec.gov/Archives/edgar/data/1164727/000119312516638462/0001193125-16-638462-index.htm,30 KB,2016-06-30,2016,0001164727
4894,https://www.sec.gov/Archives/edgar/data/936395/000093639516000095/0000936395-16-000095-index.htm,61 KB,2016-05-27,2016,0000936395
4900,https://www.sec.gov/Archives/edgar/data/55242/000005524216000049/0000055242-16-000049-index.htm,86 KB,2016-05-31,2016,0000055242
4906,https://www.sec.gov/Archives/edgar/data/850460/000085046016000038/0000850460-16-000038-index.htm,33 KB,2016-05-18,2016,0000850460
4912,https://www.sec.gov/Archives/edgar/data/1359841/000135984116000368/0001359841-16-000368-index.htm,128 KB,2016-05-24,2016,0001359841
4918,https://www.sec.gov/Archives/edgar/data/1058057/000119312516608073/0001193125-16-608073-index.htm,316 KB,2016-05-31,2016,0001058057
4924,https://www.sec.gov/Archives/edgar/data/1358651/000110465916123615/0001104659-16-123615-index.htm,31 KB,2016-05-26,2016,0001358651
4931,https://www.sec.gov/Archives/edgar/data/63276/000119312516608304/0001193125-16-608304-index.htm,90 KB,2016-05-31,2016,0000063276
4943,https://www.sec.gov/Archives/edgar/data/849399/000119312516606458/0001193125-16-606458-index.htm,275 KB,2016-05-27,2016,0000849399
4949,https://www.sec.gov/Archives/edgar/data/310142/000114036116067597/0001140361-16-067597-index.htm,15 KB,2016-05-27,2016,0000310142
4957,https://www.sec.gov/Archives/edgar/data/8858/000119312516569872/0001193125-16-569872-index.htm,41 KB,2016-04-29,2016,0000008858
4963,https://www.sec.gov/Archives/edgar/data/14195/000001419516000071/0000014195-16-000071-index.htm,45 KB,2016-05-27,2016,0000014195
4969,https://www.sec.gov/Archives/edgar/data/1034670/000119312516608659/0001193125-16-608659-index.htm,118 KB,2016-05-31,2016,0001034670
4975,https://www.sec.gov/Archives/edgar/data/90896/000119312516603791/0001193125-16-603791-index.htm,15 KB,2016-05-26,2016,0000090896
4979,https://www.sec.gov/Archives/edgar/data/1166141/000119312516605014/0001193125-16-605014-index.htm,35 KB,2016-05-27,2016,0001166141
4985,https://www.sec.gov/Archives/edgar/data/1615817/000119312516608409/0001193125-16-608409-index.htm,43 KB,2016-05-31,2016,0001615817
4990,https://www.sec.gov/Archives/edgar/data/816956/000117494716002733/0001174947-16-002733-index.htm,292 KB,2016-05-25,2016,0000816956
4995,https://www.sec.gov/Archives/edgar/data/1624899/000119312516606552/0001193125-16-606552-index.htm,135 KB,2016-05-27,2016,0001624899
5000,https://www.sec.gov/Archives/edgar/data/709283/000120677416005980/0001206774-16-005980-index.htm,332 KB,2016-05-19,2016,0000709283
5006,https://www.sec.gov/Archives/edgar/data/319201/000031920116000084/0000319201-16-000084-index.htm,356 KB,2016-05-27,2016,0000319201
5012,https://www.sec.gov/Archives/edgar/data/1306965/000119312516595267/0001193125-16-595267-index.htm,12 KB,2016-05-19,2016,0001306965
5015,https://www.sec.gov/Archives/edgar/data/20740/000119312516598104/0001193125-16-598104-index.htm,239 KB,2016-05-23,2016,0000020740
5023,https://www.sec.gov/Archives/edgar/data/722313/000110465916124456/0001104659-16-124456-index.htm,297 KB,2016-05-31,2016,0000722313
5032,https://www.sec.gov/Archives/edgar/data/910521/000091052116000056/0000910521-16-000056-index.htm,28 KB,2016-05-31,2016,0000910521
5038,https://www.sec.gov/Archives/edgar/data/931015/000162828016016836/0001628280-16-016836-index.htm,411 KB,2016-05-31,2016,0000931015
5045,https://www.sec.gov/Archives/edgar/data/105770/000010577016000075/0000105770-16-000075-index.htm,223 KB,2016-05-27,2016,0000105770
5051,https://www.sec.gov/Archives/edgar/data/1289636/000109690616001659/0001096906-16-001659-index.htm,42 KB,2016-05-31,2016,0001289636
5055,https://www.sec.gov/Archives/edgar/data/817366/000115752316005694/0001157523-16-005694-index.htm,32 KB,2016-05-20,2016,0000817366
5061,https://www.sec.gov/Archives/edgar/data/1021860/000119312516609780/0001193125-16-609780-index.htm,24 KB,2016-06-01,2016,0001021860
5067,https://www.sec.gov/Archives/edgar/data/1282631/000110465916124382/0001104659-16-124382-index.htm,656 KB,2016-05-31,2016,0001282631
5072,https://www.sec.gov/Archives/edgar/data/708819/000119312516608579/0001193125-16-608579-index.htm,194 KB,2016-05-31,2016,0000708819
5078,https://www.sec.gov/Archives/edgar/data/1099800/000109980016000060/0001099800-16-000060-index.htm,73 KB,2016-05-31,2016,0001099800
5084,https://www.sec.gov/Archives/edgar/data/46129/000110465916124109/0001104659-16-124109-index.htm,586 KB,2016-05-31,2016,0000046129
5090,https://www.sec.gov/Archives/edgar/data/1493761/000149376116000069/0001493761-16-000069-index.htm,32 KB,2016-05-31,2016,0001493761
5096,https://www.sec.gov/Archives/edgar/data/1401257/000119312516603640/0001193125-16-603640-index.htm,24 KB,2016-05-26,2016,0001401257
5102,https://www.sec.gov/Archives/edgar/data/1159167/000115916716000090/0001159167-16-000090-index.htm,65 KB,2016-05-31,2016,0001159167
5106,https://www.sec.gov/Archives/edgar/data/825410/000082541016000131/0000825410-16-000131-index.htm,38 KB,2016-05-25,2016,0000825410
5112,https://www.sec.gov/Archives/edgar/data/14707/000001470716000095/0000014707-16-000095-index.htm,25 KB,2016-05-26,2016,0000014707
5117,https://www.sec.gov/Archives/edgar/data/917523/000119312516608446/0001193125-16-608446-index.htm,46 KB,2016-05-31,2016,0000917523
5124,https://www.sec.gov/Archives/edgar/data/1095348/000117184316010400/0001171843-16-010400-index.htm,99 KB,2016-06-01,2016,0001095348
5130,https://www.sec.gov/Archives/edgar/data/78239/000007823916000074/0000078239-16-000074-index.htm,63 KB,2016-05-31,2016,0000078239
5141,https://www.sec.gov/Archives/edgar/data/1015155/000114420416105507/0001144204-16-105507-index.htm,18 KB,2016-05-27,2016,0001015155
5146,https://www.sec.gov/Archives/edgar/data/34115/000119312516597189/0001193125-16-597189-index.htm,13 KB,2016-05-20,2016,0000034115
5152,https://www.sec.gov/Archives/edgar/data/1071321/000094787116001235/0000947871-16-001235-index.htm,28 KB,2016-05-31,2016,0001071321
5158,https://www.sec.gov/Archives/edgar/data/1318008/000119312516603701/0001193125-16-603701-index.htm,17 KB,2016-05-26,2016,0001318008
5164,https://www.sec.gov/Archives/edgar/data/66382/000006638216000075/0000066382-16-000075-index.htm,195 KB,2016-05-26,2016,0000066382
5169,https://www.sec.gov/Archives/edgar/data/1042187/000114420416105310/0001144204-16-105310-index.htm,17 KB,2016-05-27,2016,0001042187
5177,https://www.sec.gov/Archives/edgar/data/1039065/000110465916124075/0001104659-16-124075-index.htm,50 KB,2016-05-27,2016,0001039065
5180,https://www.sec.gov/Archives/edgar/data/816159/000110465916123320/0001104659-16-123320-index.htm,323 KB,2016-05-25,2016,0000816159
5186,https://www.sec.gov/Archives/edgar/data/814676/000081467616000078/0000814676-16-000078-index.htm,15 KB,2016-05-12,2016,0000814676
5190,https://www.sec.gov/Archives/edgar/data/1047881/000143774916032769/0001437749-16-032769-index.htm,91 KB,2016-05-25,2016,0001047881
5196,https://www.sec.gov/Archives/edgar/data/719955/000119312516608334/0001193125-16-608334-index.htm,179 KB,2016-05-31,2016,0000719955
5203,https://www.sec.gov/Archives/edgar/data/29905/000002990516000080/0000029905-16-000080-index.htm,720 KB,2016-05-27,2016,0000029905
5209,https://www.sec.gov/Archives/edgar/data/1418819/000119312516606321/0001193125-16-606321-index.htm,50 KB,2016-05-27,2016,0001418819
5216,https://www.sec.gov/Archives/edgar/data/76282/000007628216000196/0000076282-16-000196-index.htm,61 KB,2016-05-31,2016,0000076282
5222,https://www.sec.gov/Archives/edgar/data/859737/000085973716000058/0000859737-16-000058-index.htm,369 KB,2016-05-31,2016,0000859737
5228,https://www.sec.gov/Archives/edgar/data/32604/000095013816001152/0000950138-16-001152-index.htm,46 KB,2016-05-31,2016,0000032604
5234,https://www.sec.gov/Archives/edgar/data/1355096/000110465916124540/0001104659-16-124540-index.htm,147 KB,2016-05-31,2016,0001355096
5240,https://www.sec.gov/Archives/edgar/data/1000697/000119312516601820/0001193125-16-601820-index.htm,13 KB,2016-05-25,2016,0001000697
5246,https://www.sec.gov/Archives/edgar/data/1113232/000110465916123870/0001104659-16-123870-index.htm,51 KB,2016-05-27,2016,0001113232
5252,https://www.sec.gov/Archives/edgar/data/864749/000119312516608322/0001193125-16-608322-index.htm,137 KB,2016-05-31,2016,0000864749
5258,https://www.sec.gov/Archives/edgar/data/1119769/000117891316005597/0001178913-16-005597-index.htm,339 KB,2016-05-31,2016,0001119769
5264,https://www.sec.gov/Archives/edgar/data/924613/000094787116001226/0000947871-16-001226-index.htm,1 MB,2016-05-27,2016,0000924613
5270,https://www.sec.gov/Archives/edgar/data/701985/000070198516000066/0000701985-16-000066-index.htm,131 KB,2016-05-27,2016,0000701985
5278,https://www.sec.gov/Archives/edgar/data/1037038/000119312516604223/0001193125-16-604223-index.htm,152 KB,2016-05-26,2016,0001037038
5282,https://www.sec.gov/Archives/edgar/data/1068875/000106887516000226/0001068875-16-000226-index.htm,73 KB,2016-05-27,2016,0001068875
5288,https://www.sec.gov/Archives/edgar/data/1056285/000119312516599127/0001193125-16-599127-index.htm,24 KB,2016-05-23,2016,0001056285
5294,https://www.sec.gov/Archives/edgar/data/97210/000119312516603905/0001193125-16-603905-index.htm,44 KB,2016-05-26,2016,0000097210
5300,https://www.sec.gov/Archives/edgar/data/80424/000008042416000189/0000080424-16-000189-index.htm,111 KB,2016-05-31,2016,0000080424
5306,https://www.sec.gov/Archives/edgar/data/30554/000003055416000129/0000030554-16-000129-index.htm,51 KB,2016-05-31,2016,0000030554
5312,https://www.sec.gov/Archives/edgar/data/40888/000004088816000035/0000040888-16-000035-index.htm,537 KB,2016-05-31,2016,0000040888
5318,https://www.sec.gov/Archives/edgar/data/1123494/000117184316010362/0001171843-16-010362-index.htm,287 KB,2016-05-27,2016,0001123494
5324,https://www.sec.gov/Archives/edgar/data/1501585/000119312516607423/0001193125-16-607423-index.htm,173 KB,2016-05-31,2016,0001501585
5330,https://www.sec.gov/Archives/edgar/data/1237831/000123783116000087/0001237831-16-000087-index.htm,25 KB,2016-05-12,2016,0001237831
5337,https://www.sec.gov/Archives/edgar/data/1316835/000119312516605923/0001193125-16-605923-index.htm,15 KB,2016-05-27,2016,0001316835
5341,https://www.sec.gov/Archives/edgar/data/1284807/000128480716000073/0001284807-16-000073-index.htm,57 KB,2016-05-27,2016,0001284807
5347,https://www.sec.gov/Archives/edgar/data/1564902/000156459016020168/0001564590-16-020168-index.htm,73 KB,2016-05-31,2016,0001564902
5356,https://www.sec.gov/Archives/edgar/data/1109354/000110465916123987/0001104659-16-123987-index.htm,433 KB,2016-05-27,2016,0001109354
5362,https://www.sec.gov/Archives/edgar/data/1017303/000114036116067780/0001140361-16-067780-index.htm,42 KB,2016-05-31,2016,0001017303
5368,https://www.sec.gov/Archives/edgar/data/903129/000095012316017776/0000950123-16-017776-index.htm,67 KB,2016-05-26,2016,0000903129
5373,https://www.sec.gov/Archives/edgar/data/887969/000088796916000112/0000887969-16-000112-index.htm,242 KB,2016-05-27,2016,0000887969
5381,https://www.sec.gov/Archives/edgar/data/39020/000118518516004732/0001185185-16-004732-index.htm,401 KB,2016-05-27,2016,0000039020
5387,https://www.sec.gov/Archives/edgar/data/29644/000089710116002449/0000897101-16-002449-index.htm,271 KB,2016-05-31,2016,0000029644
5392,https://www.sec.gov/Archives/edgar/data/1050915/000119312516606466/0001193125-16-606466-index.htm,184 KB,2016-05-27,2016,0001050915
5398,https://www.sec.gov/Archives/edgar/data/909832/000090983216000026/0000909832-16-000026-index.htm,179 KB,2016-06-01,2016,0000909832
5404,https://www.sec.gov/Archives/edgar/data/1580808/000158080816000088/0001580808-16-000088-index.htm,942 KB,2016-05-20,2016,0001580808
5409,https://www.sec.gov/Archives/edgar/data/100378/000143774916032937/0001437749-16-032937-index.htm,63 KB,2016-05-27,2016,0000100378
5415,https://www.sec.gov/Archives/edgar/data/737758/000110465916124170/0001104659-16-124170-index.htm,81 KB,2016-05-31,2016,0000737758
5421,https://www.sec.gov/Archives/edgar/data/1041859/000114420416105867/0001144204-16-105867-index.htm,173 KB,2016-05-31,2016,0001041859
5425,https://www.sec.gov/Archives/edgar/data/352363/000110465916124510/0001104659-16-124510-index.htm,36 KB,2016-05-31,2016,0000352363
5430,https://www.sec.gov/Archives/edgar/data/318996/000119312516591888/0001193125-16-591888-index.htm,695 KB,2016-05-16,2016,0000318996
5433,https://www.sec.gov/Archives/edgar/data/786110/000119312516607957/0001193125-16-607957-index.htm,59 KB,2016-05-31,2016,0000786110
5438,https://www.sec.gov/Archives/edgar/data/355999/000119312516605466/0001193125-16-605466-index.htm,27 KB,2016-05-27,2016,0000355999
5444,https://www.sec.gov/Archives/edgar/data/1121404/000119312516594170/0001193125-16-594170-index.htm,15 KB,2016-05-18,2016,0001121404
5450,https://www.sec.gov/Archives/edgar/data/1047122/000104712216000258/0001047122-16-000258-index.htm,66 KB,2016-05-26,2016,0001047122
5456,https://www.sec.gov/Archives/edgar/data/743238/000143774916032886/0001437749-16-032886-index.htm,2 MB,2016-05-27,2016,0000743238
5462,https://www.sec.gov/Archives/edgar/data/21665/000093041316007282/0000930413-16-007282-index.htm,62 KB,2016-05-31,2016,0000021665
5465,https://www.sec.gov/Archives/edgar/data/1375151/000119312516608349/0001193125-16-608349-index.htm,14 KB,2016-05-31,2016,0001375151
5471,https://www.sec.gov/Archives/edgar/data/1587523/000119312516603908/0001193125-16-603908-index.htm,130 KB,2016-05-26,2016,0001587523
5476,https://www.sec.gov/Archives/edgar/data/924383/000143774916033093/0001437749-16-033093-index.htm,38 KB,2016-06-01,2016,0000924383
5482,https://www.sec.gov/Archives/edgar/data/49826/000004982616000212/0000049826-16-000212-index.htm,409 KB,2016-05-31,2016,0000049826
5487,https://www.sec.gov/Archives/edgar/data/749038/000114420416105347/0001144204-16-105347-index.htm,22 KB,2016-05-27,2016,0000749038
5493,https://www.sec.gov/Archives/edgar/data/1443646/000144364616000143/0001443646-16-000143-index.htm,42 KB,2016-05-31,2016,0001443646
5499,https://www.sec.gov/Archives/edgar/data/26172/000089706916000904/0000897069-16-000904-index.htm,1 MB,2016-05-20,2016,0000026172
5505,https://www.sec.gov/Archives/edgar/data/1485469/000114420416103352/0001144204-16-103352-index.htm,61 KB,2016-05-18,2016,0001485469
5511,https://www.sec.gov/Archives/edgar/data/200406/000020040616000090/0000200406-16-000090-index.htm,462 KB,2016-05-31,2016,0000200406
5517,https://www.sec.gov/Archives/edgar/data/1089063/000108906316000151/0001089063-16-000151-index.htm,38 KB,2016-05-31,2016,0001089063
5523,https://www.sec.gov/Archives/edgar/data/1206264/000120626416000146/0001206264-16-000146-index.htm,25 KB,2016-05-27,2016,0001206264
5529,https://www.sec.gov/Archives/edgar/data/1159152/000119312516605586/0001193125-16-605586-index.htm,15 KB,2016-05-27,2016,0001159152
5534,https://www.sec.gov/Archives/edgar/data/1591956/000159195616000032/0001591956-16-000032-index.htm,38 KB,2016-05-24,2016,0001591956
5539,https://www.sec.gov/Archives/edgar/data/717954/000143774916033012/0001437749-16-033012-index.htm,21 KB,2016-05-31,2016,0000717954
5545,https://www.sec.gov/Archives/edgar/data/1650962/000165096216000073/0001650962-16-000073-index.htm,75 KB,2016-05-31,2016,0001650962
5549,https://www.sec.gov/Archives/edgar/data/1370946/000119312516607271/0001193125-16-607271-index.htm,14 KB,2016-05-31,2016,0001370946
5557,https://www.sec.gov/Archives/edgar/data/1590714/000159071416000157/0001590714-16-000157-index.htm,66 KB,2016-05-19,2016,0001590714
5562,https://www.sec.gov/Archives/edgar/data/921582/000119312516608502/0001193125-16-608502-index.htm,225 KB,2016-05-31,2016,0000921582
5568,https://www.sec.gov/Archives/edgar/data/813762/000081376216000076/0000813762-16-000076-index.htm,553 KB,2016-05-27,2016,0000813762
5572,https://www.sec.gov/Archives/edgar/data/310056/000031005616000057/0000310056-16-000057-index.htm,38 KB,2016-05-31,2016,0000310056
5578,https://www.sec.gov/Archives/edgar/data/820318/000119312516608220/0001193125-16-608220-index.htm,39 KB,2016-05-31,2016,0000820318
5584,https://www.sec.gov/Archives/edgar/data/706698/000109690616001658/0001096906-16-001658-index.htm,13 KB,2016-05-31,2016,0000706698
5590,https://www.sec.gov/Archives/edgar/data/842162/000084216216000033/0000842162-16-000033-index.htm,214 KB,2016-05-23,2016,0000842162
5596,https://www.sec.gov/Archives/edgar/data/890491/000119312516608109/0001193125-16-608109-index.htm,35 KB,2016-05-31,2016,0000890491
5602,https://www.sec.gov/Archives/edgar/data/773840/000093041316007283/0000930413-16-007283-index.htm,56 KB,2016-05-31,2016,0000773840
5611,https://www.sec.gov/Archives/edgar/data/819689/000081968916000118/0000819689-16-000118-index.htm,32 KB,2016-05-27,2016,0000819689
5617,https://www.sec.gov/Archives/edgar/data/101829/000010182916000067/0000101829-16-000067-index.htm,91 KB,2016-05-31,2016,0000101829
5622,https://www.sec.gov/Archives/edgar/data/57083/000119312516605006/0001193125-16-605006-index.htm,134 KB,2016-05-27,2016,0000057083
5630,https://www.sec.gov/Archives/edgar/data/742112/000074211216000143/0000742112-16-000143-index.htm,47 KB,2016-05-27,2016,0000742112
5636,https://www.sec.gov/Archives/edgar/data/763532/000089225116000228/0000892251-16-000228-index.htm,36 KB,2016-05-26,2016,0000763532
5641,https://www.sec.gov/Archives/edgar/data/33619/000119312516608563/0001193125-16-608563-index.htm,59 KB,2016-05-31,2016,0000033619
5647,https://www.sec.gov/Archives/edgar/data/313216/000119312516607860/0001193125-16-607860-index.htm,372 KB,2016-05-31,2016,0000313216
5653,https://www.sec.gov/Archives/edgar/data/815094/000119312516608353/0001193125-16-608353-index.htm,20 KB,2016-05-31,2016,0000815094
5659,https://www.sec.gov/Archives/edgar/data/310354/000031035416000073/0000310354-16-000073-index.htm,54 KB,2016-05-31,2016,0000310354
5665,https://www.sec.gov/Archives/edgar/data/1449488/000144948816000119/0001449488-16-000119-index.htm,290 KB,2016-05-31,2016,0001449488
5670,https://www.sec.gov/Archives/edgar/data/764579/000107261316000799/0001072613-16-000799-index.htm,64 KB,2016-05-27,2016,0000764579
5677,https://www.sec.gov/Archives/edgar/data/48039/000004803916000122/0000048039-16-000122-index.htm,105 KB,2016-05-26,2016,0000048039
5683,https://www.sec.gov/Archives/edgar/data/26324/000002632416000047/0000026324-16-000047-index.htm,73 KB,2016-05-26,2016,0000026324
5689,https://www.sec.gov/Archives/edgar/data/756620/000119312516607613/0001193125-16-607613-index.htm,26 KB,2016-05-31,2016,0000756620
5695,https://www.sec.gov/Archives/edgar/data/799288/000079928816000152/0000799288-16-000152-index.htm,88 KB,2016-05-24,2016,0000799288
5700,https://www.sec.gov/Archives/edgar/data/109563/000010956316000241/0000109563-16-000241-index.htm,66 KB,2016-05-27,2016,0000109563
5706,https://www.sec.gov/Archives/edgar/data/717826/000119312516537868/0001193125-16-537868-index.htm,110 KB,2016-04-12,2016,0000717826
5711,https://www.sec.gov/Archives/edgar/data/1566844/000117891316005599/0001178913-16-005599-index.htm,55 KB,2016-05-31,2016,0001566844
5717,https://www.sec.gov/Archives/edgar/data/886128/000119312516608289/0001193125-16-608289-index.htm,27 KB,2016-05-31,2016,0000886128
5721,https://www.sec.gov/Archives/edgar/data/825411/000117184316010352/0001171843-16-010352-index.htm,281 KB,2016-05-27,2016,0000825411
5727,https://www.sec.gov/Archives/edgar/data/1320854/000119312516608558/0001193125-16-608558-index.htm,34 KB,2016-05-31,2016,0001320854
5733,https://www.sec.gov/Archives/edgar/data/701288/000135448816007675/0001354488-16-007675-index.htm,308 KB,2016-05-27,2016,0000701288
5739,https://www.sec.gov/Archives/edgar/data/29915/000119312516608313/0001193125-16-608313-index.htm,40 KB,2016-05-31,2016,0000029915
5745,https://www.sec.gov/Archives/edgar/data/9092/000119312516608198/0001193125-16-608198-index.htm,283 KB,2016-05-31,2016,0000009092
5751,https://www.sec.gov/Archives/edgar/data/1116284/000111628416000062/0001116284-16-000062-index.htm,48 KB,2016-05-27,2016,0001116284
5757,https://www.sec.gov/Archives/edgar/data/69633/000114420416105566/0001144204-16-105566-index.htm,207 KB,2016-05-27,2016,0000069633
5763,https://www.sec.gov/Archives/edgar/data/1043604/000119312516608303/0001193125-16-608303-index.htm,150 KB,2016-05-31,2016,0001043604
5769,https://www.sec.gov/Archives/edgar/data/702165/000070216516000251/0000702165-16-000251-index.htm,30 KB,2016-05-31,2016,0000702165
5775,https://www.sec.gov/Archives/edgar/data/203527/000119312516608627/0001193125-16-608627-index.htm,245 KB,2016-05-31,2016,0000203527
5781,https://www.sec.gov/Archives/edgar/data/913277/000114420416105179/0001144204-16-105179-index.htm,53 KB,2016-05-26,2016,0000913277
5787,https://www.sec.gov/Archives/edgar/data/1289340/000119312516603751/0001193125-16-603751-index.htm,184 KB,2016-05-26,2016,0001289340
5793,https://www.sec.gov/Archives/edgar/data/880224/000119312516584767/0001193125-16-584767-index.htm,16 KB,2016-05-10,2016,0000880224
5799,https://www.sec.gov/Archives/edgar/data/920148/000119312516606335/0001193125-16-606335-index.htm,17 KB,2016-05-27,2016,0000920148
5805,https://www.sec.gov/Archives/edgar/data/1003078/000114420416104137/0001144204-16-104137-index.htm,122 KB,2016-05-23,2016,0001003078
5810,https://www.sec.gov/Archives/edgar/data/900349/000119312516594657/0001193125-16-594657-index.htm,28 KB,2016-05-18,2016,0000900349
5816,https://www.sec.gov/Archives/edgar/data/30305/000119312516618995/0001193125-16-618995-index.htm,20 KB,2016-06-10,2016,0000030305
5822,https://www.sec.gov/Archives/edgar/data/107687/000010768716000095/0000107687-16-000095-index.htm,2 MB,2016-05-27,2016,0000107687
5828,https://www.sec.gov/Archives/edgar/data/790051/000155837016006151/0001558370-16-006151-index.htm,67 KB,2016-05-26,2016,0000790051
5834,https://www.sec.gov/Archives/edgar/data/1116132/000115752316005785/0001157523-16-005785-index.htm,135 KB,2016-05-31,2016,0001116132
5840,https://www.sec.gov/Archives/edgar/data/864240/000143774916032773/0001437749-16-032773-index.htm,76 KB,2016-05-25,2016,0000864240
5846,https://www.sec.gov/Archives/edgar/data/88205/000110465916123834/0001104659-16-123834-index.htm,1 MB,2016-05-27,2016,0000088205
5854,https://www.sec.gov/Archives/edgar/data/1101302/000110130216000018/0001101302-16-000018-index.htm,401 KB,2016-05-31,2016,0001101302
5860,https://www.sec.gov/Archives/edgar/data/1133421/000113342116000089/0001133421-16-000089-index.htm,60 KB,2016-05-26,2016,0001133421
5866,https://www.sec.gov/Archives/edgar/data/945841/000094584116000261/0000945841-16-000261-index.htm,21 KB,2016-05-25,2016,0000945841
5872,https://www.sec.gov/Archives/edgar/data/916793/000117891316005564/0001178913-16-005564-index.htm,520 KB,2016-05-31,2016,0000916793
5878,https://www.sec.gov/Archives/edgar/data/1517228/000119312516605512/0001193125-16-605512-index.htm,201 KB,2016-05-27,2016,0001517228
5882,https://www.sec.gov/Archives/edgar/data/812074/000110465916124512/0001104659-16-124512-index.htm,502 KB,2016-05-31,2016,0000812074
5888,https://www.sec.gov/Archives/edgar/data/76334/000119312516607459/0001193125-16-607459-index.htm,54 KB,2016-05-31,2016,0000076334
5894,https://www.sec.gov/Archives/edgar/data/1356104/000135610416000042/0001356104-16-000042-index.htm,814 KB,2016-05-31,2016,0001356104
5900,https://www.sec.gov/Archives/edgar/data/59478/000005947816000373/0000059478-16-000373-index.htm,51 KB,2016-05-24,2016,0000059478
5907,https://www.sec.gov/Archives/edgar/data/82166/000008216616000174/0000082166-16-000174-index.htm,45 KB,2016-05-26,2016,0000082166
5913,https://www.sec.gov/Archives/edgar/data/720500/000072050016000103/0000720500-16-000103-index.htm,78 KB,2016-05-26,2016,0000720500
5919,https://www.sec.gov/Archives/edgar/data/106640/000010664016000098/0000106640-16-000098-index.htm,71 KB,2016-05-31,2016,0000106640
5925,https://www.sec.gov/Archives/edgar/data/4447/000119312516604426/0001193125-16-604426-index.htm,23 KB,2016-05-26,2016,0000004447
5931,https://www.sec.gov/Archives/edgar/data/1037646/000103764616000055/0001037646-16-000055-index.htm,398 KB,2016-05-31,2016,0001037646
5937,https://www.sec.gov/Archives/edgar/data/72205/000119312516605602/0001193125-16-605602-index.htm,20 KB,2016-05-27,2016,0000072205
