,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
810,https://www.sec.gov/Archives/edgar/data/704532/000156459018014355/0001564590-18-014355-index.htm,69 KB,0001564590-18-014355,2018-05-25,2018,0000704532,NANOMETRICS INC,3,"['SD NANOMETRICS FY17 CONFLICT MINERALS FILING', 'EX-1.01', 'Complete submission text file']"
816,https://www.sec.gov/Archives/edgar/data/1326801/000132680118000045/0001326801-18-000045-index.htm,65 KB,0001326801-18-000045,2018-05-25,2018,0001326801,Facebook Inc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
819,https://www.sec.gov/Archives/edgar/data/1632790/000163279018000048/0001632790-18-000048-index.htm,286 KB,0001632790-18-000048,2018-05-30,2018,0001632790,"ENERGIZER HOLDINGS, INC.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
823,https://www.sec.gov/Archives/edgar/data/1299130/000129913018000038/0001299130-18-000038-index.htm,89 KB,0001299130-18-000038,2018-05-18,2018,0001299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3,"['SD', 'EXHIBIT1.01', 'Complete submission text file']"
829,https://www.sec.gov/Archives/edgar/data/1408710/000119312518178487/0001193125-18-178487-index.htm,150 KB,0001193125-18-178487,2018-05-30,2018,0001408710,Fabrinet,3,"['SD', 'EX-1.01', 'Complete submission text file']"
835,https://www.sec.gov/Archives/edgar/data/729580/000072958018000018/0000729580-18-000018-index.htm,124 KB,0000729580-18-000018,2018-05-31,2018,0000729580,BEL FUSE INC /NJ,3,"['FORM SD 12-31-2017', 'EXHIBIT 1.01', 'Complete submission text file']"
840,https://www.sec.gov/Archives/edgar/data/1175609/000119312518177477/0001193125-18-177477-index.htm,186 KB,0001193125-18-177477,2018-05-30,2018,0001175609,"CAVIUM, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
846,https://www.sec.gov/Archives/edgar/data/1035267/000103526718000070/0001035267-18-000070-index.htm,371 KB,0001035267-18-000070,2018-05-31,2018,0001035267,INTUITIVE SURGICAL INC,5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
852,https://www.sec.gov/Archives/edgar/data/1262039/000119312518180261/0001193125-18-180261-index.htm,51 KB,0001193125-18-180261,2018-05-31,2018,0001262039,"Fortinet, Inc.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
858,https://www.sec.gov/Archives/edgar/data/1498301/000149830118000026/0001498301-18-000026-index.htm,91 KB,0001498301-18-000026,2018-05-30,2018,0001498301,"Ascena Retail Group, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
864,https://www.sec.gov/Archives/edgar/data/1086434/000114420418028587/0001144204-18-028587-index.htm,364 KB,0001144204-18-028587,2018-05-15,2018,0001086434,AUDIOCODES LTD,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
870,https://www.sec.gov/Archives/edgar/data/1345126/000134512618000043/0001345126-18-000043-index.htm,437 KB,0001345126-18-000043,2018-05-31,2018,0001345126,Compass Diversified Holdings,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
876,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000056/0001326380-18-000056-index.htm,69 KB,0001326380-18-000056,2018-05-30,2018,0001326380,GameStop Corp.,3,"['CONFLICT MINERAL DISCLOSURE AND REPORT', 'EX 1.01 CONFLICT MINERAL REPORT', 'Complete submission text file']"
893,https://www.sec.gov/Archives/edgar/data/854775/000110465918033456/0001104659-18-033456-index.htm,523 KB,0001104659-18-033456,2018-05-15,2018,0000854775,DIGI INTERNATIONAL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
902,https://www.sec.gov/Archives/edgar/data/1567094/000119312518179663/0001193125-18-179663-index.htm,120 KB,0001193125-18-179663,2018-05-31,2018,0001567094,CNH Industrial N.V.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
911,https://www.sec.gov/Archives/edgar/data/858877/000119312518176865/0001193125-18-176865-index.htm,206 KB,0001193125-18-176865,2018-05-29,2018,0000858877,"CISCO SYSTEMS, INC.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
917,https://www.sec.gov/Archives/edgar/data/1047127/000104712718000023/0001047127-18-000023-index.htm,336 KB,0001047127-18-000023,2018-05-17,2018,0001047127,"AMKOR TECHNOLOGY, INC.",5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
922,https://www.sec.gov/Archives/edgar/data/880432/000161577418004517/0001615774-18-004517-index.htm,27 KB,0001615774-18-004517,2018-05-30,2018,0000880432,MISONIX INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
928,https://www.sec.gov/Archives/edgar/data/110471/000011047118000024/0000110471-18-000024-index.htm,71 KB,0000110471-18-000024,2018-05-30,2018,0000110471,WOLVERINE WORLD WIDE INC /DE/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
934,https://www.sec.gov/Archives/edgar/data/2488/000000248818000094/0000002488-18-000094-index.htm,348 KB,0000002488-18-000094,2018-05-25,2018,0000002488,ADVANCED MICRO DEVICES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
940,https://www.sec.gov/Archives/edgar/data/1302028/000119312518180319/0001193125-18-180319-index.htm,231 KB,0001193125-18-180319,2018-05-31,2018,0001302028,"Manitex International, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
951,https://www.sec.gov/Archives/edgar/data/91440/000009144018000005/0000091440-18-000005-index.htm,84 KB,0000091440-18-000005,2018-05-31,2018,0000091440,SNAP-ON Inc,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
957,https://www.sec.gov/Archives/edgar/data/898293/000119312518178598/0001193125-18-178598-index.htm,85 KB,0001193125-18-178598,2018-05-30,2018,0000898293,JABIL INC,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
962,https://www.sec.gov/Archives/edgar/data/1487730/000090883418000097/0000908834-18-000097-index.htm,461 KB,0000908834-18-000097,2018-05-31,2018,0001487730,"Spectrum Brands Legacy, Inc.",3,"['', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
980,https://www.sec.gov/Archives/edgar/data/855658/000085565818000082/0000855658-18-000082-index.htm,504 KB,0000855658-18-000082,2018-05-31,2018,0000855658,LATTICE SEMICONDUCTOR CORP,5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
986,https://www.sec.gov/Archives/edgar/data/818686/000119312518179931/0001193125-18-179931-index.htm,38 KB,0001193125-18-179931,2018-05-31,2018,0000818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
997,https://www.sec.gov/Archives/edgar/data/1219601/000119312518180175/0001193125-18-180175-index.htm,33 KB,0001193125-18-180175,2018-05-31,2018,0001219601,CROWN HOLDINGS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1004,https://www.sec.gov/Archives/edgar/data/1413329/000141332918000030/0001413329-18-000030-index.htm,366 KB,0001413329-18-000030,2018-05-25,2018,0001413329,Philip Morris International Inc.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1010,https://www.sec.gov/Archives/edgar/data/1524472/000152447218000024/0001524472-18-000024-index.htm,295 KB,0001524472-18-000024,2018-05-30,2018,0001524472,Xylem Inc.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1022,https://www.sec.gov/Archives/edgar/data/50863/000119312518166067/0001193125-18-166067-index.htm,225 KB,0001193125-18-166067,2018-05-17,2018,0000050863,INTEL CORP,5,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
1031,https://www.sec.gov/Archives/edgar/data/791915/000079191518000022/0000791915-18-000022-index.htm,718 KB,0000791915-18-000022,2018-05-25,2018,0000791915,CYPRESS SEMICONDUCTOR CORP /DE/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1037,https://www.sec.gov/Archives/edgar/data/808439/000117891318001815/0001178913-18-001815-index.htm,111 KB,0001178913-18-001815,2018-05-31,2018,0000808439,TAT TECHNOLOGIES LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1046,https://www.sec.gov/Archives/edgar/data/31462/000155837018004977/0001558370-18-004977-index.htm,559 KB,0001558370-18-004977,2018-05-25,2018,0000031462,ECOLAB INC.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1052,https://www.sec.gov/Archives/edgar/data/4281/000114420418031618/0001144204-18-031618-index.htm,119 KB,0001144204-18-031618,2018-05-30,2018,0000004281,Arconic Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1057,https://www.sec.gov/Archives/edgar/data/1487371/000148737118000135/0001487371-18-000135-index.htm,50 KB,0001487371-18-000135,2018-05-31,2018,0001487371,"GenMark Diagnostics, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1063,https://www.sec.gov/Archives/edgar/data/353569/000035356918000044/0000353569-18-000044-index.htm,313 KB,0000353569-18-000044,2018-05-31,2018,0000353569,QUIDEL CORP /DE/,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1069,https://www.sec.gov/Archives/edgar/data/28823/000002882318000119/0000028823-18-000119-index.htm,501 KB,0000028823-18-000119,2018-05-31,2018,0000028823,"DIEBOLD NIXDORF, Inc",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1075,https://www.sec.gov/Archives/edgar/data/820313/000110465918036910/0001104659-18-036910-index.htm,443 KB,0001104659-18-036910,2018-05-31,2018,0000820313,AMPHENOL CORP /DE/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1081,https://www.sec.gov/Archives/edgar/data/1447599/000162828018007367/0001628280-18-007367-index.htm,71 KB,0001628280-18-007367,2018-05-30,2018,0001447599,"FITBIT, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1083,https://www.sec.gov/Archives/edgar/data/1067983/000119312518179974/0001193125-18-179974-index.htm,29 KB,0001193125-18-179974,2018-05-31,2018,0001067983,BERKSHIRE HATHAWAY INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1089,https://www.sec.gov/Archives/edgar/data/732712/000119312518179774/0001193125-18-179774-index.htm,155 KB,0001193125-18-179774,2018-05-31,2018,0000732712,VERIZON COMMUNICATIONS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1093,https://www.sec.gov/Archives/edgar/data/1170534/000119312518177468/0001193125-18-177468-index.htm,36 KB,0001193125-18-177468,2018-05-30,2018,0001170534,MITEL NETWORKS CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1099,https://www.sec.gov/Archives/edgar/data/1533526/000153352618000055/0001533526-18-000055-index.htm,63 KB,0001533526-18-000055,2018-05-31,2018,0001533526,"GLOBAL BRASS & COPPER HOLDINGS, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1109,https://www.sec.gov/Archives/edgar/data/1084991/000108499118000039/0001084991-18-000039-index.htm,672 KB,0001084991-18-000039,2018-05-29,2018,0001084991,NATURAL GAS SERVICES GROUP INC,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1115,https://www.sec.gov/Archives/edgar/data/1002242/000117494718000871/0001174947-18-000871-index.htm,139 KB,0001174947-18-000871,2018-05-29,2018,0001002242,ENI SPA,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1126,https://www.sec.gov/Archives/edgar/data/875657/000143774918011018/0001437749-18-011018-index.htm,56 KB,0001437749-18-011018,2018-05-31,2018,0000875657,ULTRALIFE CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1132,https://www.sec.gov/Archives/edgar/data/43920/000004392018000010/0000043920-18-000010-index.htm,159 KB,0000043920-18-000010,2018-05-30,2018,0000043920,GREIF INC,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1137,https://www.sec.gov/Archives/edgar/data/890394/000119312518179740/0001193125-18-179740-index.htm,115 KB,0001193125-18-179740,2018-05-31,2018,0000890394,"MoSys, Inc.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1143,https://www.sec.gov/Archives/edgar/data/915358/000091535818000008/0000915358-18-000008-index.htm,486 KB,0000915358-18-000008,2018-05-23,2018,0000915358,SIGMATRON INTERNATIONAL INC,4,"['FORM SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
1159,https://www.sec.gov/Archives/edgar/data/1114483/000111448318000016/0001114483-18-000016-index.htm,378 KB,0001114483-18-000016,2018-05-18,2018,0001114483,Integer Holdings Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1165,https://www.sec.gov/Archives/edgar/data/1029744/000102974418000068/0001029744-18-000068-index.htm,41 KB,0001029744-18-000068,2018-05-25,2018,0001029744,SONIC FOUNDRY INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1175,https://www.sec.gov/Archives/edgar/data/22701/000089710118000516/0000897101-18-000516-index.htm,25 KB,0000897101-18-000516,2018-05-21,2018,0000022701,COMMUNICATIONS SYSTEMS INC,3,"['', 'CONFLICT MINERALS REPORT OF COMMUNICATIONS SYSTEMS, INC.', 'Complete submission text file']"
1181,https://www.sec.gov/Archives/edgar/data/1492674/000119312518174180/0001193125-18-174180-index.htm,37 KB,0001193125-18-174180,2018-05-25,2018,0001492674,"T2 Biosystems, Inc.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
1184,https://www.sec.gov/Archives/edgar/data/1677703/000119312518180810/0001193125-18-180810-index.htm,131 KB,0001193125-18-180810,2018-06-01,2018,0001677703,CONDUENT Inc,4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
1189,https://www.sec.gov/Archives/edgar/data/920532/000114420418031466/0001144204-18-031466-index.htm,427 KB,0001144204-18-031466,2018-05-30,2018,0000920532,Pointer Telocation Ltd,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1198,https://www.sec.gov/Archives/edgar/data/851310/000085131018000040/0000851310-18-000040-index.htm,82 KB,0000851310-18-000040,2018-05-31,2018,0000851310,HARMONIC INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1204,https://www.sec.gov/Archives/edgar/data/1444380/000156459018014837/0001564590-18-014837-index.htm,150 KB,0001564590-18-014837,2018-05-31,2018,0001444380,NEVRO CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1213,https://www.sec.gov/Archives/edgar/data/830616/000114420418030174/0001144204-18-030174-index.htm,55 KB,0001144204-18-030174,2018-05-22,2018,0000830616,"SCI Engineered Materials, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1218,https://www.sec.gov/Archives/edgar/data/918580/000114420418030038/0001144204-18-030038-index.htm,25 KB,0001144204-18-030038,2018-05-21,2018,0000918580,Gaming Partners International CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1225,https://www.sec.gov/Archives/edgar/data/277509/000027750918000028/0000277509-18-000028-index.htm,117 KB,0000277509-18-000028,2018-05-31,2018,0000277509,FEDERAL SIGNAL CORP /DE/,4,"['FORM SD', 'EXHIBIT 1.01', 'FSS LOGO', 'Complete submission text file']"
1231,https://www.sec.gov/Archives/edgar/data/835011/000162828018007295/0001628280-18-007295-index.htm,36 KB,0001628280-18-007295,2018-05-30,2018,0000835011,MGP INGREDIENTS INC,3,"['FORM SD - CONFLICT MINERALS 2017', 'EXHIBIT 1.01 - CONFLICT MINERALS REPORT - 2017', 'Complete submission text file']"
1244,https://www.sec.gov/Archives/edgar/data/29002/000156459018014320/0001564590-18-014320-index.htm,232 KB,0001564590-18-014320,2018-05-24,2018,0000029002,DIODES INC /DEL/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1250,https://www.sec.gov/Archives/edgar/data/880266/000088026618000019/0000880266-18-000019-index.htm,305 KB,0000880266-18-000019,2018-05-30,2018,0000880266,AGCO CORP /DE,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1259,https://www.sec.gov/Archives/edgar/data/6284/000119312518180470/0001193125-18-180470-index.htm,179 KB,0001193125-18-180470,2018-05-31,2018,0000006284,ANALOGIC CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1265,https://www.sec.gov/Archives/edgar/data/1057083/000156459018014588/0001564590-18-014588-index.htm,40 KB,0001564590-18-014588,2018-05-30,2018,0001057083,PC TEL INC,3,"['SD 2018', 'EX-1.01', 'Complete submission text file']"
1271,https://www.sec.gov/Archives/edgar/data/1436126/000143612618000032/0001436126-18-000032-index.htm,30 KB,0001436126-18-000032,2018-05-25,2018,0001436126,"Mistras Group, Inc.",3,"['SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
1276,https://www.sec.gov/Archives/edgar/data/319815/000031981518000028/0000319815-18-000028-index.htm,274 KB,0000319815-18-000028,2018-05-31,2018,0000319815,MAXWELL TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1282,https://www.sec.gov/Archives/edgar/data/353020/000035302018000059/0000353020-18-000059-index.htm,60 KB,0000353020-18-000059,2018-05-24,2018,0000353020,Aegion Corp,3,"['FORM SD (REPORTING PERIOD 2017)', 'EXHIBIT 1.01 (FORM SD 2017)', 'Complete submission text file']"
1288,https://www.sec.gov/Archives/edgar/data/57131/000110465918036748/0001104659-18-036748-index.htm,429 KB,0001104659-18-036748,2018-05-30,2018,0000057131,LA-Z-BOY INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1298,https://www.sec.gov/Archives/edgar/data/354908/000119312518176813/0001193125-18-176813-index.htm,212 KB,0001193125-18-176813,2018-05-29,2018,0000354908,FLIR SYSTEMS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
1304,https://www.sec.gov/Archives/edgar/data/866706/000114036118025092/0001140361-18-025092-index.htm,958 KB,0001140361-18-025092,2018-05-22,2018,0000866706,ESCO TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1312,https://www.sec.gov/Archives/edgar/data/1137411/000113741118000056/0001137411-18-000056-index.htm,85 KB,0001137411-18-000056,2018-05-25,2018,0001137411,ROCKWELL COLLINS INC,4,"['FORM SD', 'CONFLICT MINERALS REPORT FOR THE CALENDAR YEAR ENDED DECEMBER 31, 2017', '', 'Complete submission text file']"
1318,https://www.sec.gov/Archives/edgar/data/78814/000007881418000012/0000078814-18-000012-index.htm,534 KB,0000078814-18-000012,2018-05-31,2018,0000078814,PITNEY BOWES INC /DE/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
1324,https://www.sec.gov/Archives/edgar/data/808326/000080832618000016/0000808326-18-000016-index.htm,496 KB,0000808326-18-000016,2018-05-22,2018,0000808326,EMCORE CORP,4,"['SD EMCORE 2018', 'EXHIBIT 1.01 2017 CONFLICT MINERAL REPORT', 'EMCORE LOGO', 'Complete submission text file']"
1330,https://www.sec.gov/Archives/edgar/data/21076/000120677418001774/0001206774-18-001774-index.htm,24 KB,0001206774-18-001774,2018-05-29,2018,0000021076,CLOROX CO /DE/,3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT OF THE CLOROX COMPANY', 'Complete submission text file']"
1336,https://www.sec.gov/Archives/edgar/data/1122904/000112290418000144/0001122904-18-000144-index.htm,484 KB,0001122904-18-000144,2018-05-25,2018,0001122904,"NETGEAR, INC",4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
1342,https://www.sec.gov/Archives/edgar/data/103379/000119312518177053/0001193125-18-177053-index.htm,94 KB,0001193125-18-177053,2018-05-30,2018,0000103379,V F CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
